,Sales,Radio,SocialMedia,TV
3548,343.9108493,31.45066121,5.395932867,96.0
3549,79.28170883,8.556137899,2.255180617,20.0
3550,149.4068721,17.61064561,1.7945904,43.0
3551,205.6847968,21.49268803,1.530348612,59.0
3552,137.1688236,23.74013807,2.669949446,40.0
3553,61.06091789,2.452537089,0.865971168,16.0
3554,353.6186338,36.07233519,7.343767899,100.0
3555,312.1486992,26.99627762,1.866030869,87.0
3556,131.6662526,14.07541414,0.27774083,37.0
3557,93.18048032,2.411407696,1.128846504,26.0
3558,75.25843567,1.086564488,1.233637133,21.0
3559,305.2043714,18.90730836,4.165039776,86.0
3560,336.6571388,25.73376486,2.270527985,95.0
3561,310.7435048,32.8470874,6.447430549,88.0
3562,281.8609461,23.39125587,5.083688528,79.0
3563,329.1673553,34.11216622,2.786386971,93.0
3564,178.562485,10.55474179,0.342502633,49.0
3565,138.4315947,10.42906573,4.37599992,39.0
3566,186.5292231,25.16287834,5.689885638,53.0
3567,173.8000165,14.16394929,1.040513946,49.0
3568,279.8417838,21.17355108,1.521428549,78.0
3569,344.9207919,28.46452027,3.601174633,95.0
3570,193.9000676,20.873105,2.839873992,55.0
3571,323.8554048,24.74690445,7.061842686,90.0
3572,71.07465941,7.833709453,4.783670357,20.0
3573,209.5364989,16.22435758,2.816390044,57.0
3574,129.8872684,7.139056221,2.660930829,37.0
3575,172.2528762,18.91431788,0.747304256,49.0
3576,114.0487612,12.53100733,2.685308786,31.0
3577,59.08480912,1.575240439,2.036787105,16.0
3578,86.73732416,11.01989424,0.759861818,24.0
3579,222.5440304,17.83636305,3.980693917,62.0
3580,353.0973035,35.23872291,2.678608349,99.0
3581,353.5486523,29.65963013,7.73038091,99.0
3582,267.8527494,21.56510793,6.507939785,75.0
3583,240.9624117,11.14928351,3.602205534,68.0
3584,352.3186779,34.89357897,6.591226551,98.0
3585,90.79028582,10.72282034,2.627919227,26.0
3586,56.22270792,1.619455174,0.263737433,15.0
3587,264.8282337,24.76678077,8.778415289,75.0
3588,213.0716274,9.879165582,1.436028111,61.0
3589,53.21920964,3.815213208,0.3327901,16.0
3590,189.6550645,19.36161231,1.654827873,53.0
3591,46.63333169,1.430684248,1.661340041,13.0
3592,219.9001444,21.56658905,1.046840025,62.0
3593,75.12415924,6.753057335,1.970540402,21.0
3594,216.5499263,26.01795786,4.539550507,61.0
3595,51.33690796,1.523935466,3.518965997,13.0
3596,237.0171391,23.74360068,2.231237256,67.0
3597,315.1792046,30.45987894,6.350355454,90.0
3598,176.9233723,21.86344116,5.987261805,50.0
3599,45.3684816,7.525871114,4.351137632,12.0
3600,268.5657321,20.29945501,8.637936045,75.0
3601,215.7581688,31.9179502,1.642863312,60.0
3602,266.3627574,22.32464234,4.001166429,74.0
3603,37.08405319,2.687161173,2.552869928,10.0
3604,199.0335836,13.68614516,0.864997463,54.0
3605,146.8899396,9.95269779,0.498155859,40.0
3606,181.3418933,27.45609511,1.952142405,51.0
3607,286.7241475,19.32978829,2.659791544,80.0
3608,55.57428349,2.648968868,2.182940143,14.0
3609,105.320521,8.943415485,2.715735436,29.0
3610,215.9117227,9.574189313,1.846560373,61.0
3611,296.2449421,31.88569222,3.03815294,83.0
3612,55.44668068,7.631560662,1.459345124,15.0
3613,145.7086026,21.55430149,3.285517042,39.0
3614,208.8131736,20.76268193,4.156663595,58.0
3615,226.7806507,20.53317132,4.245637001,64.0
3616,206.6212101,21.18724484,1.117233143,59.0
3618,225.7821031,26.37581692,3.715556358,64.0
3619,50.49789748,2.359354088,1.141379612,14.0
3620,195.8150488,13.09647398,1.75071503,54.0
3621,143.1785436,6.151431894,5.955430467,40.0
3622,77.78736554,9.665970142,3.653518074,23.0
3623,237.488704,22.28131803,5.024264569,67.0
3624,128.1104963,4.539363375,0.807812497,37.0
3625,118.5002089,20.81105562,4.438582726,33.0
3626,345.9467083,29.94711311,4.767623725,97.0
3627,238.3346609,16.70537458,2.657607685,67.0
3628,96.01512547,2.742980844,0.29066076,27.0
3629,164.256028,13.78266234,0.176731945,46.0
3630,60.64135781,6.933958113,1.745695372,17.0
3631,248.981991,25.1423791,3.418215318,70.0
3632,348.4529616,30.53983841,8.846154241,97.0
3633,357.7881952,30.10706369,8.054539885,100.0
3634,59.54822642,1.481611067,2.321315362,18.0
3635,225.7454019,15.79820177,4.337964302,63.0
3636,166.45073,15.58848883,4.779978973,47.0
3637,270.1674917,25.0517546,4.273356679,77.0
3638,217.0082053,17.59914055,1.792459542,60.0
3639,40.69035888,5.30937103,0.886191819,12.0
3640,209.9160703,21.36662978,4.869841897,58.0
3641,236.411755,18.19837817,6.138034353,66.0
3642,346.9490364,37.29968791,5.509882621,98.0
3643,80.27251748,14.80553314,1.818714968,23.0
3644,104.4211823,4.442709588,3.533258348,29.0
3645,201.4312428,2.451159611,1.932471284,57.0
3646,34.78708531,1.667023998,5.648119947,10.0
3647,344.0295871,34.78643691,5.168134754,97.0
3648,218.1731421,13.25095926,2.680226827,62.0
3649,270.6535949,31.21946728,7.587730571,78.0
3650,113.6751386,21.47726978,3.45746956,32.0
3651,199.0041018,21.41117235,3.944672626,56.0
3652,158.6730922,12.6133501,2.000279606,44.0
3653,93.293216,15.66067741,4.894260232,25.0
3654,166.49574,7.179374076,3.421230648,46.0
3655,173.6120794,17.57987378,1.218985086,49.0
3656,298.8823429,28.25584373,5.699994101,84.0
3657,40.15359647,6.299113349,0.91215344,12.0
3658,355.9261224,34.92092671,6.825080712,99.0
3659,172.8780528,12.91493042,1.829351188,47.0
3660,107.3165162,10.82249016,0.857715137,31.0
3661,225.8049954,22.33541786,0.434649663,64.0
3662,314.3113297,25.59728155,4.903209547,88.0
3663,334.2461302,21.23189006,4.101766949,94.0
3664,49.49801278,11.97337764,0.12416714,13.0
3665,334.7914212,33.99373618,5.491583816,94.0
3666,214.3465426,26.82343484,5.586457741,61.0
3667,265.2172358,26.57604552,6.141799337,75.0
3668,292.313545,24.14078851,5.204844004,83.0
3669,37.069275,5.298172116,0.903993562,10.0
3670,305.1819706,27.29955891,5.084324988,84.0
3671,97.93025316,8.356876047,3.829888213,27.0
3672,240.8906045,34.39442709,3.764872969,66.0
3673,210.069569,11.20191354,3.278170228,60.0
3674,155.6302295,11.82249558,1.840562767,44.0
3675,38.86596606,2.478502537,1.480315228,11.0
3676,134.3960949,9.953269119,0.713255761,38.0
3677,124.1763504,14.57976711,3.274513943,35.0
3678,177.3087891,16.59159546,0.394758957,49.0
3679,225.8508972,18.66286971,2.145018859,63.0
3680,94.50404095,17.17752921,2.97097749,26.0
3681,138.8562113,5.04461794,2.012805814,39.0
3682,113.5480982,18.12941166,3.425164997,31.0
3683,110.3772781,11.85926874,1.787562176,32.0
3684,53.87149398,11.24439034,2.602426966,14.0
3685,273.7988825,25.46734474,1.829690923,77.0
3686,245.6431449,21.04661271,5.599101966,69.0
3687,317.1594292,29.43758471,5.523007979,88.0
3688,326.0358817,24.64119515,4.856110743,93.0
3689,33.71960742,0.573244039,1.072542455,10.0
3690,298.3137084,29.57319313,5.647527894,85.0
3691,324.8713637,29.48179455,2.502110175,91.0
3692,327.8695387,26.8926879,3.890886001,92.0
3693,90.62518481,13.96921225,5.209408375,25.0
3694,113.3965237,7.841799099,2.114598916,33.0
3695,274.9067731,28.46882717,3.439719406,77.0
3696,245.3328876,26.94994463,2.112651668,69.0
3697,90.04268581,1.247191596,1.757639591,25.0
3698,239.6004589,28.20812272,4.03044572,67.0
3699,166.9758535,19.60088777,8.160758956,47.0
3700,287.9154222,32.48179976,5.065837233,81.0
3701,349.6410831,33.80416617,6.854701422,98.0
3702,279.5227695,24.73579762,4.85653667,78.0
3703,123.5652911,15.07233814,0.928096772,35.0
3704,91.7104474,8.871762171,1.900113447,26.0
3705,211.7283823,27.23205765,4.969437558,58.0
3706,159.4508481,23.82047528,1.627421268,46.0
3707,216.6682401,17.22084922,5.41143896,60.0
3708,185.0487647,16.17484875,1.898537466,51.0
3709,99.96302723,12.24599734,2.026165043,27.0
3710,191.5212661,14.65663336,3.817979653,55.0
3711,313.1249453,31.06040008,5.598760009,88.0
3712,120.252124,5.338710726,2.31694426,33.0
3713,154.2647062,14.62315899,3.608015493,43.0
3714,296.6152122,31.21585735,1.944918744,84.0
3715,343.4816646,31.41745386,4.01690321,97.0
3716,175.5391351,18.60629352,5.167471593,49.0
3717,193.8712032,26.81127265,7.62812867,54.0
3718,48.27654502,5.559327554,1.207829519,15.0
3719,243.3928083,16.84529732,4.987388927,68.0
3720,132.8755737,13.33891846,2.531478926,37.0
3721,285.6838804,26.74288882,4.026507794,79.0
3722,342.9582007,24.60359711,4.14617113,96.0
3723,204.1140192,14.68210758,3.733367354,56.0
3724,106.7625412,12.32745975,1.450388739,31.0
3725,120.1130232,18.15111996,3.103474045,34.0
3726,216.2518814,26.56556136,2.245302708,62.0
3727,128.9935813,15.20246594,2.346264462,38.0
3728,111.1881219,14.48736052,0.931805763,32.0
3729,324.6273336,35.48887371,6.478934029,91.0
3730,105.5402871,11.87771692,0.521646686,30.0
3731,185.0330295,17.7104836,0.670137979,53.0
3732,308.2204699,34.45287378,5.827060764,87.0
3733,323.4020966,27.8684782,2.766438696,92.0
3735,347.5524099,34.47576407,4.93427199,99.0
3736,243.3430795,16.41037116,3.082835585,68.0
3737,263.0079568,17.20243034,5.265145607,73.0
3738,260.1410479,31.85438735,5.430961826,73.0
3739,70.88148393,7.325061924,1.587892055,20.0
3740,139.0004943,17.17151486,4.116564215,38.0
3741,280.3209694,28.23216199,4.76982045,79.0
3742,172.524878,7.395379413,2.925949505,48.0
3743,286.0745214,26.65916629,5.058853639,79.0
3744,95.67204115,15.98710355,0.831085792,28.0
3745,220.8382216,21.98199898,4.021468949,61.0
3746,212.4086283,19.15990669,4.831583416,59.0
3747,349.6352619,33.3817234,8.147554697,99.0
3748,232.4095312,22.43386587,0.874304744,66.0
3749,46.74453019,2.689973086,1.873918167,12.0
3750,47.20872537,4.702788925,1.325031956,14.0
3751,129.1776006,11.56440578,3.196670639,37.0
3752,338.2973414,24.08392299,3.537059462,95.0
3753,263.5298439,20.71704181,3.564433801,74.0
3754,304.9218522,27.47012019,5.023978417,85.0
3755,60.56969734,14.6946038,0.474445692,17.0
3756,146.8234527,12.05907089,1.472850958,42.0
3757,219.1544568,17.8876588,4.215976155,60.0
3758,114.7290885,11.21930355,0.656788657,32.0
3759,102.160097,22.05660505,4.372790192,29.0
3760,201.9764459,22.65913506,0.484667648,56.0
3761,36.9690515,7.322336297,1.174883484,11.0
3762,204.2368808,23.27044919,5.741407966,57.0
3763,337.0168508,38.05125413,3.180587039,95.0
3764,248.034799,18.39714752,1.654340278,70.0
3765,154.8304186,15.43266188,1.018386283,46.0
3766,294.0207823,28.06256577,3.420994554,84.0
3767,256.3737002,26.44800535,3.509245812,72.0
3768,45.77378949,6.167699608,0.901902768,14.0
3769,182.7775529,18.25418226,2.745603394,52.0
3770,40.56580781,2.879753335,0.221099517,13.0
3771,269.9524569,31.36438375,7.209496962,76.0
3772,330.7429786,23.00790846,4.42627669,93.0
3773,110.0272035,7.682984504,1.443827375,31.0
3774,110.6422897,20.5097048,1.575745303,31.0
3775,219.1695306,16.99203482,3.781429364,62.0
3776,160.5020705,18.76508582,6.298226829,47.0
3777,305.2916435,37.93348578,7.081628466,87.0
3778,187.710916,12.04481355,0.370684494,52.0
3779,330.30906,34.83022342,6.007376739,94.0
3780,51.36711319,3.492288507,1.662926385,14.0
3781,153.5787045,14.18460355,5.545421141,45.0
3782,68.65396305,6.533529151,0.389875207,20.0
3783,221.1447837,27.00388098,4.800652099,63.0
3784,280.2136399,31.5992473,5.409547295,80.0
3785,300.0219219,28.20271003,7.586978644,85.0
3787,91.56749737,8.09305976,2.677550763,26.0
3788,164.6803039,11.6137875,1.815052726,47.0
3789,269.8695308,30.5037236,3.850431399,75.0
3790,225.4633762,20.16504866,3.549288353,63.0
3791,321.5275916,32.90465972,5.083271911,90.0
3792,246.2388495,17.55118962,3.143709747,69.0
3793,158.3131509,10.90863806,3.192073711,45.0
3794,145.522259,18.15010991,3.230139036,40.0
3795,212.9957539,14.86021668,4.607362648,60.0
3796,160.0951532,13.18020546,3.23549134,46.0
3797,241.0343466,25.61370018,6.464483068,68.0
3798,139.2286275,9.060266838,0.887353031,38.0
3799,275.4277547,27.59610149,3.303434183,76.0
3800,67.57490362,7.75687576,2.572286867,20.0
3802,300.249264,22.85941276,7.506443292,85.0
3803,205.4840995,22.81045197,2.525908541,56.0
3804,133.4247192,18.17030662,4.848508766,39.0
3805,278.8508346,28.71579999,6.852004197,78.0
3806,190.2520081,16.17955891,2.089970315,54.0
3807,85.6443847,19.23206627,4.730563384,25.0
3808,232.107967,23.25107396,2.460484219,65.0
3809,304.3024959,33.41836523,4.973469351,85.0
3810,210.486536,23.46416167,3.671607869,59.0
3811,203.9487779,12.48040325,1.319113037,57.0
3812,99.73547127,4.501081536,1.91382614,28.0
3813,65.06488853,1.864835189,1.06921254,18.0
3814,101.7190725,6.043136607,2.687085163,29.0
3815,335.6043224,28.03957327,2.83256978,95.0
3816,213.7171527,22.60144502,6.898288302,60.0
3817,208.827418,22.51866848,8.211918044,60.0
3818,233.4035373,21.4781953,7.187973139,64.0
3819,250.1517552,28.98931813,4.510760387,71.0
3820,353.7459182,30.4451489,7.897284137,100.0
3821,257.4434401,24.49953205,3.518819199,72.0
3822,352.8213765,30.96792254,5.586192961,99.0
3823,152.049374,15.03138623,0.742116974,43.0
3824,313.0552815,41.55373951,6.947762673,89.0
3825,238.0909092,29.22260357,4.406522888,68.0
3826,139.5172092,21.78629319,7.451511141,40.0
3827,183.6163499,20.67313753,2.285148533,51.0
3828,58.09863066,0.000683948,0.672619169,17.0
3829,165.5760459,2.014777418,1.070821747,47.0
3830,113.3008572,0.084174691,0.64327624,32.0
3831,159.5095337,11.86478335,1.576683416,45.0
3832,158.8004728,11.41002235,2.694955186,46.0
3833,170.2013952,20.77180963,3.689627871,49.0
3834,231.3513943,26.9743057,5.266266037,65.0
3835,263.4299319,21.97087596,8.203744409,74.0
3836,272.4127729,19.52474885,2.011565642,75.0
3837,117.7516434,10.39803735,1.31512554,33.0
3838,284.1730009,24.74200406,1.469919578,80.0
3839,61.39875271,13.33245508,3.854678784,17.0
3840,356.4412903,36.76158596,6.258340608,100.0
3841,48.15867528,2.807795774,0.60165589,13.0
3842,310.0488048,29.11492788,6.434981931,87.0
3843,288.6605546,24.00926522,0.277916714,80.0
3844,89.75857399,5.308684631,1.459211679,25.0
3845,227.624483,22.50506462,6.523355861,65.0
3846,56.34621181,7.650640038,3.483067269,15.0
3847,322.8478529,30.82298689,1.891624828,90.0
3848,313.1932687,24.73827816,3.608007687,87.0
3849,310.1228399,29.32736229,1.618873632,87.0
3850,122.065538,14.82454522,1.765247886,35.0
3851,207.2787158,18.24844637,0.464631537,58.0
3852,36.97050118,1.5308523,2.412231941,11.0
3853,301.7104781,32.61828343,7.461405498,85.0
3854,223.8618866,25.28047404,1.795472681,64.0
3855,245.4635049,13.21271627,2.51343887,69.0
3856,134.7842978,5.433861834,4.68229946,38.0
3857,150.4635226,9.042435583,0.400175497,42.0
3858,40.69590144,3.779924037,1.188229762,10.0
3859,315.0931833,25.78893457,5.871907356,88.0
3860,60.91377507,4.32467821,1.383422123,18.0
3861,271.690631,28.53692221,3.714551546,77.0
3862,84.1969111,10.26587715,4.105277331,24.0
3863,306.9010938,21.65560783,4.342996442,87.0
3864,231.6576938,25.13907969,3.249423621,64.0
3865,59.49157912,3.655618827,0.901505113,20.0
3866,244.4055513,18.70863089,1.950714199,68.0
3867,68.32842672,1.957628612,0.873307408,20.0
3868,152.2054523,14.92235288,2.357322546,43.0
3869,245.5141816,23.17539059,4.579829006,70.0
3870,226.7274918,22.85908473,7.595223422,64.0
3871,143.4926191,8.207210536,0.054399134,41.0
3872,82.77529468,12.3698842,0.564642432,23.0
3873,182.6859507,17.29692445,1.341983961,52.0
3874,83.35221964,4.523879459,3.658953779,23.0
3875,215.1537313,29.98807828,5.491511053,61.0
3876,188.0915735,13.87461816,3.553056769,51.0
3877,68.20662226,7.929312525,2.364400595,18.0
3878,272.8654886,21.26509998,5.22210992,77.0
3879,133.678656,10.88633139,0.109931925,39.0
3880,118.0929681,0.94680009,0.659368424,33.0
3881,36.56273,7.085628089,0.620930871,10.0
3882,53.79021764,5.671721291,0.712198048,16.0
3883,135.7213798,7.770454122,1.797070674,37.0
3884,114.6774526,7.047832451,1.939791634,33.0
3885,253.8599728,24.37537742,3.050471293,71.0
3886,265.8166987,20.62311544,6.519578952,75.0
3887,66.91309675,12.52181267,1.924052672,19.0
3888,279.2244259,19.19058531,1.96627845,77.0
3889,263.2191068,20.40464594,3.936969494,74.0
3890,251.7579931,15.29255881,2.437563019,70.0
3891,118.5082625,3.92726748,2.376656144,33.0
3892,209.2938943,11.7731273,0.101324028,58.0
3893,52.44377341,11.95248101,3.326804424,13.0
3894,283.5399283,18.78109394,4.054434455,80.0
3895,117.971425,7.767692583,2.769472522,34.0
3896,64.57192004,0.194576476,1.235674585,19.0
3897,277.9719036,26.82739706,2.389919757,78.0
3898,137.5862512,7.882629022,0.921557242,38.0
3899,333.0484425,26.87287001,2.585689594,94.0
3900,241.2753185,30.35777737,4.303529107,68.0
3901,98.92909094,14.02210263,1.088194757,27.0
3902,201.0811349,16.68509976,0.667511487,57.0
3903,271.222418,31.20750747,4.292261144,76.0
3904,343.6733749,25.47353261,1.533320645,97.0
3905,191.4832078,15.31054288,2.280185979,53.0
3906,51.32043539,11.35623505,0.85939064,15.0
3907,303.5941572,29.35332175,6.940423544,87.0
3908,190.2844643,14.11905996,4.21564213,54.0
3909,132.4269998,6.460701926,1.332038473,37.0
3910,83.4309074,5.739965646,0.235851848,25.0
3911,240.361592,22.05171417,3.380999278,67.0
3912,326.6530006,32.52159528,6.428194995,93.0
3913,210.5247184,16.22488015,3.386847875,58.0
3914,211.176946,15.41542077,1.707459574,59.0
3915,318.5450016,26.77426032,5.958191412,90.0
3916,348.2742503,28.34481642,5.939716823,99.0
3917,166.3548254,14.26513655,0.454169997,47.0
3918,356.2562363,27.31829646,3.269504966,100.0
3919,69.83370712,14.13534024,3.890982839,20.0
3920,190.6822352,15.73860438,4.224996581,53.0
3921,138.0269028,16.08943737,2.525347278,38.0
3922,68.48861968,7.529380566,0.663731937,19.0
3923,241.1762462,22.99736022,5.937954803,69.0
3924,80.75858475,17.88277776,0.724534451,23.0
3925,90.30092951,1.833772485,1.466704533,25.0
3926,140.0247392,5.906967275,3.5879983,39.0
3927,356.5177011,31.6462889,6.52108481,100.0
3928,44.99813919,2.201477322,0.166173465,12.0
3929,158.6679165,17.94687212,1.643429846,46.0
3930,48.19920075,0.61637615,1.584732553,15.0
3931,318.145612,23.74340747,6.509060472,91.0
3932,282.6928978,17.40233918,4.550484424,79.0
3933,79.20466841,7.568249276,1.344170818,23.0
3934,347.4850616,33.98063924,6.003671155,96.0
3935,245.158013,29.74677107,4.842879655,70.0
3936,342.374752,27.60890998,5.965674717,95.0
3937,265.4659135,28.10015017,6.641151306,75.0
3938,223.0432993,22.15719329,1.174740673,62.0
3939,351.0736614,34.85208783,4.438102223,99.0
3940,114.9270444,20.90396594,5.870763969,33.0
3941,64.56053498,6.352914129,5.654725259,16.0
3942,179.3932673,15.76031391,2.761035651,49.0
3943,49.11321626,4.269271761,1.705284552,14.0
3944,258.4322606,26.13477794,2.501086045,72.0
3945,223.2373898,24.33760554,3.647264547,63.0
3946,237.1121183,20.88661089,4.727851849,66.0
3947,271.1326152,18.62923764,3.880480663,76.0
3948,311.5114489,35.50607789,5.870154103,88.0
3949,87.90067563,7.690011836,0.572313335,25.0
3950,269.7375692,16.70931471,1.792285775,76.0
3951,72.46791334,4.636437872,5.109243538,20.0
3952,66.57050729,4.906580811,3.263641471,19.0
3953,55.67421374,3.773286785,0.135074302,15.0
3954,49.66101465,5.478510793,2.250340619,14.0
3955,82.13347229,11.79796872,5.560012566,24.0
3956,262.6487631,31.22615523,4.872158084,75.0
3957,93.19571336,3.349022876,0.783864614,27.0
3958,49.76578638,2.470891055,1.029124697,14.0
3959,254.4566617,18.15760992,3.376908824,72.0
3960,256.173987,8.623786376,2.562239937,72.0
3962,234.7771716,18.74451161,3.009174444,66.0
3963,295.053625,26.01949395,4.824377926,83.0
3964,218.9726225,11.73759835,1.040604116,61.0
3965,229.4978002,13.46172084,1.849160984,64.0
3966,59.63995335,6.498471407,1.634970554,18.0
3967,219.0783537,26.14881955,1.866911198,61.0
3968,118.3347584,12.35039071,6.24012692,34.0
3969,238.6757108,29.3015032,0.673080227,68.0
3970,106.9208496,9.253700544,1.377505526,30.0
3971,167.8567745,14.29858127,1.588769981,48.0
3972,84.11566339,2.685571253,2.783753323,22.0
3973,89.41418055,11.1329506,2.882927209,25.0
3974,310.4803676,31.64099255,4.554771672,88.0
3975,282.9319733,19.51895384,1.820807646,78.0
3976,38.67562299,3.986323355,0.030038227,10.0
3977,65.54022346,8.995115117,0.684036129,20.0
3978,137.5672188,9.608401774,0.266972471,38.0
3979,177.4958727,23.05943072,4.309633654,51.0
3980,317.4710443,21.76612646,2.193168407,89.0
3981,141.2633298,9.790167854,5.124846848,40.0
3982,134.1887091,22.37705463,5.517499206,38.0
3983,161.4546797,16.23221563,0.81339399,44.0
3984,349.3763302,32.67209561,1.801486331,99.0
3985,135.3563456,10.60419906,3.560618087,36.0
3986,49.64602089,1.304559995,2.523884417,14.0
3987,146.9465532,9.632766329,3.042221761,41.0
3988,151.641576,4.246828009,1.182699755,43.0
3989,114.3825324,8.35330882,0.260972544,34.0
3990,264.7857008,28.55660496,4.744486496,75.0
3991,143.5997589,11.37745937,1.56084676,39.0
3992,210.5689447,24.39503194,7.606384879,56.0
3993,104.5832771,5.927109027,3.881455379,30.0
3994,286.5328686,27.70590537,7.419605849,80.0
3995,54.92793416,7.094611415,3.51582302,15.0
3996,90.70924854,11.09535068,0.337279593,25.0
3997,179.1315561,10.05574197,3.472817536,49.0
3998,333.3198427,25.98992347,4.655323383,93.0
3999,188.3637431,21.73992856,5.195618185,54.0
4000,80.92197504,4.85349411,0.017377461,22.0
4001,163.2310879,19.51073972,3.107126419,46.0
4002,108.6490758,10.55740569,3.122487155,30.0
4003,140.7327718,19.53033704,2.761218278,40.0
4004,40.81688385,1.77342788,1.882742602,11.0
4005,63.09085922,11.60578187,1.587599101,18.0
4006,343.7695329,27.20282364,8.986277187,97.0
4007,277.9127111,17.94459692,2.623383499,79.0
4008,158.5720707,17.26939778,4.424545391,44.0
4009,312.5797894,31.53306437,4.70058828,88.0
4010,106.9995338,15.36355775,6.625992213,29.0
4011,143.5374924,15.21581134,2.527104197,40.0
4012,111.4535967,10.99662027,0.740323295,32.0
4013,231.3045141,18.05932459,1.510221039,65.0
4014,45.80862974,13.86154644,1.778025776,13.0
4015,155.5045801,10.97413389,0.165895992,45.0
4016,282.8596166,23.62942306,4.262442573,80.0
4017,271.825973,18.66574964,2.119379814,76.0
4018,316.3712379,32.03602195,2.232688226,90.0
4019,117.097778,12.97443837,5.112082652,32.0
4020,182.977191,12.8135709,3.97040315,52.0
4021,82.39930061,5.095979276,2.833283442,24.0
4022,53.62777047,7.033246644,4.29895887,15.0
4023,37.94248252,4.952233443,2.039853759,10.0
4024,210.812733,17.56421199,2.188043777,59.0
4025,163.3418086,7.617127951,2.274600961,47.0
4026,272.4063387,31.41643985,5.671164791,77.0
4027,100.2770539,12.86904427,5.144390057,29.0
4028,142.2229816,16.84811459,3.975007849,38.0
4029,166.2003482,10.37404092,2.612899858,48.0
4030,108.2983242,21.09502383,7.972159086,30.0
4031,129.358352,7.870507587,1.157604556,36.0
4032,307.2977603,30.72875275,3.691274704,86.0
4033,250.7257902,17.12263904,0.29907415,70.0
4034,309.6652149,21.64940648,0.404270733,86.0
4035,75.89440591,10.86014433,1.318393616,21.0
4036,287.637807,22.41030226,2.189639013,81.0
4037,141.314699,13.32463678,5.088006037,41.0
4038,273.9691943,29.04312897,1.68483329,76.0
4039,203.7718264,25.31524585,3.522263977,57.0
4040,345.962898,26.1898417,0.681756659,98.0
4041,254.3806868,22.29004916,2.95721943,72.0
4043,82.64871392,5.564666466,0.327746146,23.0
4044,41.21001616,1.294193924,0.12850286,10.0
4045,98.55411089,5.595845332,1.583301743,27.0
4046,309.1409745,27.02176623,1.799590879,87.0
4047,187.4408659,14.34088963,1.005351601,53.0
4048,281.5009425,18.86747737,2.041285539,80.0
4049,220.344136,18.44423052,0.952442375,63.0
4050,147.2263754,23.23917706,3.820399478,42.0
4051,247.150991,21.5538865,2.029129901,70.0
4052,226.9880817,22.35807756,2.546508726,64.0
4053,266.9140375,27.70803536,2.231371578,75.0
4054,77.9952183,0.215380634,2.2912306,22.0
4055,290.4587084,26.01084466,4.803605016,82.0
4056,230.667327,29.88664663,5.667107554,66.0
4057,97.31993362,14.07938991,5.9702183,28.0
4058,265.1394241,26.87738758,3.516430061,74.0
4059,103.3118478,6.276701916,3.998939566,29.0
4060,113.1278448,9.28981776,1.167053883,32.0
4061,80.29530381,5.939914052,0.572550121,23.0
4062,61.89592054,6.782228139,2.37336051,17.0
4063,268.3858364,30.98988307,8.301339322,76.0
4064,35.87378251,7.109840315,0.35804823,10.0
4065,261.3611269,28.96041023,2.673042346,73.0
4066,266.65539,27.15731801,4.948756954,74.0
4067,257.8459605,19.8837268,6.352685239,72.0
4068,231.1410974,24.69295619,1.758171533,65.0
4069,275.4868697,28.99112621,6.265845002,78.0
4070,296.3267871,26.50247528,5.901473185,83.0
4071,87.52421849,7.431420102,1.020490189,25.0
4072,185.5518229,12.78804679,3.632374533,51.0
4073,176.9105105,14.7442409,2.676620177,50.0
4074,261.9545474,30.6636907,4.071548218,73.0
4075,226.4382638,21.06923812,4.019544084,64.0
4076,89.30548354,4.097286683,2.29020686,25.0
4077,53.55799661,10.08901804,1.471514796,16.0
4078,108.423201,9.444382492,1.526273315,30.0
4079,347.693601,32.49040456,8.220533067,99.0
4080,272.7931535,34.10820913,5.137124807,78.0
4081,69.80773201,11.16659227,1.464148126,21.0
4082,268.9224504,17.48860583,2.950997206,76.0
4083,263.3726776,26.13517633,5.781930642,74.0
4084,84.3023981,14.39672785,3.09997532,23.0
4085,341.2521798,36.20915318,6.000879589,95.0
4086,124.2568582,7.886447626,1.758378079,35.0
4087,321.1344333,36.33821886,6.054413782,90.0
4088,142.4169063,7.143984704,1.185990305,41.0
4089,114.7531983,11.05497474,0.739569127,31.0
4090,340.1997788,34.00593633,4.602944767,96.0
4091,133.9282262,10.84290228,0.306923754,38.0
4092,198.5276446,15.3353317,0.111007824,55.0
4093,152.7138975,9.144210529,0.180242273,41.0
4094,227.1903317,14.11271658,3.313544954,64.0
4095,209.0179563,19.21888874,0.582177191,58.0
4096,263.4491801,30.9009463,7.483428371,75.0
4097,271.5422959,32.71817895,4.068253588,77.0
4098,318.3029878,28.3891393,2.447626741,89.0
4099,145.9098049,12.18911788,2.852072048,40.0
4100,301.3706769,22.61804745,4.160026631,85.0
4101,51.48248853,10.15692231,2.584043071,16.0
4102,63.19952192,5.063592359,1.535619761,17.0
4103,212.2717173,9.284500795,0.800781459,59.0
4104,192.0977956,25.68728247,5.371543508,53.0
4105,258.3754259,34.51243521,6.146297355,72.0
4106,181.2581603,14.28433335,1.914859941,51.0
4107,319.1462523,30.45575787,4.061587268,90.0
4108,56.85809932,6.004431969,2.725432887,16.0
4109,180.3298596,18.90277978,0.953107406,50.0
4110,87.33887423,7.340897283,3.250947615,25.0
4111,283.4302118,23.67214647,2.209946727,79.0
4112,286.0666786,31.74991035,4.827938725,82.0
4113,314.6008061,23.86766113,5.853575844,88.0
4114,68.17931746,4.182629353,3.338355193,19.0
