full_text,text_clean,class
@lhayesno @yunartowijaya @budimandjatmiko Setuju Tetep ganjar josss,tuju tetap ganjar,2
"Sebelumnya, Hendra adalah salah satu tokoh yg menginisiasi relawan pendukung capres Ganjar Pranowo bernama Ganjar Rumpun Desa atau Garuda.  #IkhlasBerjuangBersamaPrabowo #PrabowoUntukIndonesia #PrabowoAja  https://t.co/2hZK5GswYk https://t.co/rZv2oCz4n4",belum hendra salah satu tokoh inisiasi rawan dukung capres ganjar pranowo nama ganjar rumpun desa garuda,1
"@kurawa Katanya dukung ganjar, tapi kadernya wkwkwwkk, ampass",kata dukung ganjar kader wkwkwwkk ampa,2
Woi @bawaslu_RI apa yg mau diusut tolol?? Uda jelas² daerah TNI kok.. Lu timses nya ganjar???,usut tolol jelas daerah kamu timses ganjar,2
"Ada yang nanya..  Bang, lu kok sekarang lebih senang bicarain Ganjar ma Prabowo doang ? Kok ga Anies sekalian ?""  Gua jawab, ""Capek juga gua bro disuruh BOS cari kesalahannye Anies ?""  (Versi aslinya,cuma pura- pura sok pinter).""",tanya kamu sekarang lebih senang bicarain ganjar sama prabowo doang anies sekali jawab cape saudara laki suruh cari kesalahannye anies versi asli cuma pura pura pinter,2
@satriohendri @budimandjatmiko @prabowo Berarti Ganjar - probowo donk  😂😂😂,arti ganjar probowo donk,2
"@psi_id Apa giring tetap berani kalo pak jokowi support prabowo?enggalah, pasti ujungnya ganjar.",giring tetap berani jokowi support prabowo enggalah ujung ganjar,2
@giribatjo56 @jansen_jsp mari dukung ganjar 👇 https://t.co/WjaZHt2knP,dukung ganjar,1
@democrazymedia Bawaslu itu milik PDIP dan ganjar.,bawaslu milik pdip ganjar,0
"@IbuNe_neng Ah keburu di ujung kelamaan, mau onani aja dengerin arahan dulu 😃",lanjur akhir lama onani dengerin arah dulu,1
"@AndiSinulingga Main sanksi seperti itu jadi bumerang loh,tdk menutup kemungkinan guru2 se Jateng akan benci tdk akan pilih den Ganjar",main sanksi jadi bumerang tutup mungkin guru jateng benci akan pilih ganjar,1
@DokterTifa Dokter ngomong klenik ? Dokter bukan sih ? Atau otakmu udah gak bisa berpikir sehat ? Atau terlalu stres ngurusin jokowi dan ganjar ? Jilbab itu buat pajangan doang kah ?,dokter bicara klenik dokter bukan otak bisa pikir sehat terlalu stres ngurusin jokowi ganjar jilbab buat pajang doang,1
@yunartowijaya @budimandjatmiko Dalam politik akan selalu ada 2 hal cara pandang: yaitu taktis dan strategis. Apapun itu semoga Ganjar Menang. #eaaa https://t.co/AWx9mYxwEZ,politik selalu cara pandang taktis strategis apa moga ganjar menang,0
ERICKTHOHIRNEWS|  Erick Thohir Akui Sering Jalin Komunikasi dengan Ganjar dan Prabowo - https://t.co/HnnNqPJgcI | BangkitBersamaET  https://t.co/xpTqYMUTJX,erickthohirnews erick thohir aku sering jalin komunikasi ganjar prabowo bangkitbersamaet,0
"@KompasTV Kali ini saya setuju sama pak ganjar.mengingat jateng masuk provinsi miskin,kasiam para ortu yang tidak mampu membayar tingginya biaya sekolah.",kali tuju sama ganjar ingat jateng masuk provinsi miskin kasiam orang tua tidak mampu bayar tinggi biaya sekolah,0
@Dennysiregar7 Iya Ganjar Uda benar pemimpin yg gagal karna JATENG masuk urutan ke 17 propinsi termiskin di Indonesia..gimana ceritanya kalau jadi presiden..jangan pilih Ganjar kalau kita ga mau jatu miskin .,ganjar benar pimpin gagal jateng masuk urut propinsi miskin indonesia bagaimana cerita kalau jadi presiden jangan pilih ganjar kalau tidak jatu miskin,0
"@WiyonoSSaputro1 @prabowo @ganjarpranowo @jokowi Sungguh... dari dulu saya berharap demikian... Ganjar-Prabowo....!!! Sebab serba efisien...  1. Efisien waktu &amp  biaya : dipastikan menang 1 putaran  2. Efisien visi, misi &amp  program : sama2 berkomitmen melanjutkan program Jokowi dan akan sangat mudah meramu kabinet kerjanya.",sungguh dulu harap ganjar prabowo serba efisien efisien waktu biaya pasti menang putar efisien visi misi program sama komitmen lanjut program jokowi sangat mudah ramu kabinet kerja,1
"@Hasbil_Lbs @ganjarpranowo Ganjar tuannya rakyat,rakyat yg mana nih kan sdh jelas perintah Ketum PDIP hrs bilang sbg petugas partai",ganjar tuan rakyat rakyat mana jelas perintah ketua umum pdip bilang tugas partai,1
"@Hasbil_Lbs @ganjarpranowo Betul sekali,ganjar sontoloyo",betul sekali ganjar sontoloyo,1
"Para Surveyor di tantang  utk bisa menyakinkan Public ....krn sdh sulit dipercaya oleh Public. Sepertinya Public sdh apatis   6 Survei Capres Anies-Prabowo-Ganjar, Ini Sosok Paling Unggul https://t.co/aBDSYJp3TX",surveyor tantang bisa menyakinkan public sulit percaya public seperti public apatis survei capres anies prabowo ganjar sosok paling unggul,0
"@Ryogartshop1 @ganjarpranowo Kekayaan Indonesia Meroket, dan akan diteruskan oleh Pak Ganjar Pranowo https://t.co/MZl05bfIgH",kaya indonesia roket terus ganjar pranowo,1
"@KhaliqRidwan1 @ganjarpranowo kalau yang sono banggain Kakeknya, haaa Karena penerus Jokowi, Pak Ganjar akan koordinasi inten dengan Pak jokowi",kalau sono banggain kakek haaa terus jokowi ganjar koordinasi inten jokowi,0
"@AgusPra17277810 @Trending_Issue @ParthaSaderi sejak kapan data itu muncul,? padahal kata puan sendiri jateng jd propensi termiskin, bahkan ganjar sendiri ngaku di gagal https://t.co/jmGGcywZOg",sejak kapan data muncul padahal kata puan sendiri jateng jadi propensi miskin bahkan ganjar sendiri aku gagal,0
@Dennysiregar7 Betulll.. Ganjar harus dicegah berkuasa,betul ganjar cegah kuasa,1
"@Hasbil_Lbs @ganjarpranowo Aduh, begini main politik anak muda? Malu, ah. Anda sendiri saja coba ajukan diri sebagai capres ke koalisi partai, lalu adu dengan Ganjar Pranowo saat pemilihan nanti. Kalau Anda menang, ya, hebat.",aduh begini main politik anak muda malu sendiri coba aju diri capres koalisi partai lalu ganjar pranowo pilih kalau menang hebat,1
@yaniarsim @Sjaechu @ganjarpranowo KALIAN  AKAN MENJADI  KORBAN.5 TH...PENDERITAAN  SECARA NASIONAL JK  KALIAN PILIH GANJAR......... WALAU  ITU  HAK  ASAZI  ANDA....BERPIKIR LAH.PUNYA PRESIDEN  SETIAP BULAN  RAKYAT  SECARA ADIL MENDAPATKAN  ..BAGIAN HASIL  USAHA DAN KEKAYAAN  INDONESI.INGAT  MAHFUD. 30 JUTA/KEPALA,kalian jadi korban derita nasional kalian pilih ganjar asazi pikir punya presiden bulan rakyat adil dapat bagi hasil usaha kaya indonesi ingat mahfud juta kepala,2
@eddy_widodo_165 Kelihatan JELAS PDIP tidak ALL OUT untuk dukung pak Ganjar pranowo SEBAGIAN masih berkeliaran ke sana ke Mari,lihat jelas pdip untuk dukung ganjar pranowo bagi liar sana,1
@Hasbil_Lbs @ganjarpranowo 🤣🤣🤣sumpah baru liat bio ganjar🤣🤣🤣🤣kocak yah  Besok pasti diganti itu tuan menjadi tuhan,sumpah baru lihat ganjar kocak besok ganti tuan jadi tuhan,2
"Wong ga ada nilai jual kok, ga ada prestasi apa2.. fakta jateng itu 2 periode apa hasilnya??  BuzzeRp kawanan tempurung  share berita2 penghargaan, prestasi ganjar apa sih yg di hargai?? Cek jateng, baru2 inibmuncul penghargaan2 pas mo nyapressss  Rakyat melihat dan menilai,",wong nilai jual prestasi fakta jateng periode hasil buzzerp kawan tempurung share berita harga prestasi ganjar harga jateng baru inibmuncul harga nyapre rakyat lihat nilai,2
@ruhutsitompul Anis terdepan...jangan pernah pilih Ganjar kalau kita ga ingin jatu miskin..,anis depan jangan pernah pilih ganjar kalau tidak jatu miskin,1
"PKS Sebut Baju Kampanye Ganjar Kurang Cerah dan Berani, Tak Seperti Jokowi Dulu https://t.co/8TSnSjfFeR https://t.co/QgyuTyvIkh",sebut baju kampanye ganjar kurang cerah berani seperti jokowi dulu,0
Silaturrahmi Majelis Fatayat Kabupaten Pasuruan Serta Berikan Bantuan Air Mineral Botol.  #santridukungganjar #santridukungganjarjatim #ganjarpranowo #ganjarpresiden #ganjarforpresident2024 #ganjarpresiden2024 https://t.co/6QPwTy9IfO,silaturrahmi majelis fatayat kabupaten pasuruan ikan bantu mineral botol,1
Silaturrahmi Majelis Fatayat Kabupaten Pasuruan Serta Berikan Bantuan Air Mineral Botol.  #santridukungganjar #santridukungganjarjatim #ganjarpranowo #ganjarpresiden #ganjarforpresident2024 #ganjarpresiden2024 https://t.co/2k7DC9SckL,silaturrahmi majelis fatayat kabupaten pasuruan ikan bantu mineral botol,0
"@OposisiCerdas pak jokowi mau mengusung pak ganjar tidak enak  sama pak probowo,mau ngusung pak parabowo gk enak sama partai nya",jokowi usung ganjar enak sama probowo ngusung parabowo enak sama partai,2
@Mayapada0812 @_qaireen084 @DE_Sapta5 @Yurissa_Samosir @xix0_3 @ACasiragi @AKU_dgn3putra @ArdhaniFariz @Asuhan1nfinitE @AyatMamas @NohCeukenohhh @Malika6027 @MuhiqR @doelpaten Siip lah …. GO GANJAR 💪🇮🇩,siip ganjar,0
"@Mayapada0812 @_qaireen084 @DE_Sapta5 @Yurissa_Samosir @xix0_3 @ACasiragi @AKU_dgn3putra @ArdhaniFariz @Asuhan1nfinitE @AyatMamas @NohCeukenohhh @Malika6027 @MuhiqR @doelpaten Ternyata beda ya yg jujur kaga pake simpatisan bayaran, ttp milih yg JUJUR 👍🇮🇩💪 Go GANJAR!",nyata beda jujur pakai simpatisan bayar tetap milih jujur ganjar,0
@Ruthhisyam @tvOneNews Indonesia memanggil pk Ganjar untuk RI 1,indonesia panggil jahat kelamin ganjar,1
"Belajar dari Pencopotan Baliho oleh TNI, Ganjar Minta Relawan Hati-hati https://t.co/CuV3ZlZVGX",ajar copot baliho ganjar minta rawan hati hati,2
Hebat emang pa jokowi..maaih sempet2 nya design baju buat om ganjar..,hebat memang jokowi maaih sempat design baju buat ganjar,0
Ganjar: Moderasi sudah jadi laku keseharian bangsa Indonesia https://t.co/EL587vxpRZ,ganjar moderasi jadi laku hari bangsa indonesia,1
"@__AnakKolong Mencari yang tidak ada sosoknya, itu ilusi, mimpi. terombang-ambing bantal guling. Adanya sosok, apapun obrolannya ya ganjar, pak wo, amies. Wapres yg blm, bursa sdh muncul.  Terlepas sejalan (pola) atau tdk. rg, rr, did, musmar, r amien, rfl. tmbhkn sendiri.",cari tidak sosok ilusi mimpi terombang ambing bantal guling ada sosok apa obrol ganjar amies wapres belum bursa muncul lepas jalan pola tidak musmar amien tmbhkn sendiri,1
@ekowboy2 Tetap Ganjar... masak Prabowo? apalagi si wan abud ??? jiahhhh nehiii,tetap ganjar masak prabowo abud jiahhhh nehiii,1
@akupadi5 @ganjarpranowo MENANGKAN PAK GANJAR PRANOWO harga mati 🇮🇩🇮🇩,menang ganjar pranowo harga mati,0
"@DokterTifa Melibatkan Allah utk menyamarkan rasa dengki kpd Ganjar yg diharapkan tdk dapat meraih kemenangan di Pilpres, demi membela capres dukungannya yg rekam jejaknya tdk pantas jadi presiden, jadi gabener aja tdk mampu apalagi jadi presiden.",libat allah samar rasa dengki ganjar harap dapat raih menang pilpres bela capres dukung rekam jejak pantas jadi presiden jadi gabener tidak mampu jadi presiden,1
"Selamat menjilat liur basimu sendiri ya mas, nikmati lah, hak politikmu mau dukung siapa saja.  Karena GANJAR ORANG JUJUR.",selamat jilat liur basi sendiri nikmat politik dukung siapa karena ganjar orang jujur,1
"Jadi ini sangat bagus kalau kunjungan Pak Ganjar, kunjungan Pak Prabowo ke Danau Toba,"" kata Sandi. #newsupdate #update #news #text https://t.co/vTo10OqET6""",jadi sangat bagus kalau kunjung ganjar kunjung prabowo danau toba kata sandi,1
PAKAIAN DINAS KAMPANYE GANJAR PRANOWO,pakai dinas kampanye ganjar pranowo,0
wah keren juga ada pak ganjar,keren ganjar,1
"@DokterTifa Dokter calon penghuni Neraka, kecelakaan di satu syuro dihubungkan dgn calon Presiden Ganjar, saking bencinya ke Ganjar jadi apapun kejadian yg bisa dijadikan konten utk menyerang Capres yg tdk didukung, sangat miris bergelar dokter tapi isi kepala jadi terbelakang",dokter calon huni neraka celaka satu syuro hubung calon presiden ganjar saking benci ganjar jadi apa jadi bisa jadi konten serang capres tidak dukung sangat miris gelar dokter kepala jadi belakang,1
"Sebagai Senior, Budiman Anggap Prabowo yang Bisa Satukan Kaum Nasionalis, Bukan Ganjar! https://t.co/fvA6NhbUJd",senior budiman anggap prabowo bisa satu kaum nasionalis bukan ganjar,1
"Selamat menjilat liur mu mas bud, nikmatilah, kami tetap hiram putih GANJAR PRANOWO.",selamat jilat liur nikmat tetap hiram putih ganjar pranowo,2
@lobaKaheureui @KakekHalal Pendukung Ganjar bubaaarrr...bubar...bubar...bubar...sadar bahwa kaum pewaris faham pki menjadikannya boneka.,dukung ganjar bubaaarrr bubar bubar bubar sadar kaum waris paham partai komunis indonesia jadi boneka,1
@VIVAcoid Jendral Sudirman ngk pernah main tiktok apalgi hobby nonton Bok3p kayak den ganjar,jendral sudirman pernah main tiktok apalgi hobby nonton ganjar,2
"@yusuf_dumdum Yang model ginian, perlu dicegah. Solidaritasnya hidup satu, hidup semua. Spt Pak Ganjar semuanya kita bersaudara, dan teman.  https://t.co/d7pKW2qq3s",model ginian perlu cegah solidaritas hidup satu hidup semua ganjar semua saudara teman,0
"@Paltiwest @prabowo jelas lebih nasionalis dari anies/ganjar yg selalu merapat ke kaum khilafah/syariah, PILIH PRABOWO di PILPRES 2024 adlh KEPUTUSAN TEPAT ! Hentikan pergerakan syariah yg merusak budaya nusantara, jgn pilih lagi wafres seperti amin maruf yg hanya menghabiskan uang rakyat ! https://t.co/av3mXyvXSC",jelas lebih nasionalis anies ganjar selalu rapat kaum khilafah syariah pilih prabowo pilpres putus tepat henti gera syariah rusak budaya nusantara jangan pilih wafres amin maruf hanya habis uang rakyat,1
@BungDenni @NsttRoby @SpoilerSpree Kalau ganjar ngak. Pilih prabowo lah. Yg pasti bukan Anies...😀😀😀,kalau ganjar pilih prabowo pasti bukan anies,1
@DadangRusdi @lupadiri0_0 @choymarkochoy @celanakusamm @Yurissa_Samosir @ArdhaniFariz @Mayapada0812 @AtokBadar75777 @DE_Sapta5 @HidayatNatari @Kang_Toniee @MuhiqR @NohCeukenohhh @PramukhtikoS @ganjarpranowo Bukan fans (kalo fans itu sukanya smp kaga pake nalar) tp gw pendukung Ganjar sbg RI1 2024. Go GANJAR!,bukan fans fans suka pakai nalar dukung ganjar ganjar,2
"[FULL] Pidato Adu Gagasan Ganjar, Anies, dan Prabowo di Rakernas Apeksi ... https://t.co/u1fzogjS3c via @YouTube",full pidato gagas ganjar anies prabowo rakernas apeksi,0
@giribatjo56 @jansen_jsp Dan penyuka bokep. Kurang apa lagi Pak Ganjar,suka porno kurang ganjar,0
Mak Ganjar Sumatera Utara Bersilaturahmi dan Berbagi Kebaikan Sekaligus Membuat Air Sere Selasih. ❤️❤️🇲🇨 #makganjarsumut #makganjaruntukpakganjar #ganjarpranowo #ganjarforpresident2024 #ganjarpresiden2024 #makganjar https://t.co/v0ZA0LP3WK,ganjar sumatera utara silaturahmi bagi baik sekaligus buat sere selasih,1
"@aniesbaswedan @NasDem Yg di jual tidak jauh jauh dari agama , sudah basi kaga laku , capres prabowo dan Ganjar juga udah haji semua 🤣🤣🤣",jual jauh jauh agama basi laku capres prabowo ganjar sudah haji semua,0
@Joker_Wedoks @PDemokrat @Andrikosasih @BungkusTukang @DavidWijaya82 @ENJEULL @NGM_007 @Yudiantiyaman @Duren___ @j6rt9gw2hd @Thalomoan1 @ErmiPurba1 @EviDrajat @Jkt_Networks2 @GME_Lee77 Presiden Jokowi senantiasa di Hati   dan  Bapak Ganjar Pranowo adalah sosok yang sudah di Nanti 😁🙏🏻🇮🇩    setelah dibentuk Tim 7 TIDAK PERLU DIRAGUKAN LAGI Penerus Presiden Jokowi  ya Bapak Ganjar Pranowo  #GanjarPranowoPresiden2024   https://t.co/9zJ4siA5i3,presiden jokowi senantiasa hati bapak ganjar pranowo sosok sudah telah bentuk perlu ragu terus presiden jokowi bapak ganjar pranowo,2
@tvOneNews Kalau Mas Ganjar Tidak Menempel Jokowi Mungkin Dukungan Seluruh Rakyat Indonesia Tertuju Utk Mas Ganjar Tapi Karena Mas Ganjar Di Bayang2in Jokowi Rakyat Tidak Simpati Lagi.,kalau ganjar tempel jokowi mungkin dukung seluruh rakyat indonesia tuju ganjar karena ganjar bayang jokowi rakyat simpati,0
https://t.co/Cu7zB1HYtb  Wih menarik nih seputar Ganjar Pranowo  #GanjarCapres,tarik putar ganjar pranowo,0
@jimmyherdyansy2 @ganjarpranowo kalau ada orang atau tokoh dari Partai PKS yang nggak suka kemeja Garis Hitam Putih  itu artinya  pilihan Kemeja Garis Hitam Putih adalah 100 % benar !    Hitam putih itu punya makna jelas yaitu Sikap Politik yang tidak abu-abu https://t.co/nEFlK3t36c,kalau orang tokoh partai tidak suka kemeja garis hitam putih arti pilih kemeja garis hitam putih benar hitam putih punya makna jelas sikap politik tidak,0
https://t.co/Sno8fWECBm  Ganjar Pranowo terbaik  #GanjarCapres,ganjar pranowo baik,2
"@BungDenni @NsttRoby @SpoilerSpree Gua mah prabowo ok. Ganjar juga ok. ANIES jangan sampai dah. Kaga bisa kerja, ngomong doang. Coba lihat, hampir di semua wawancara, ditanya A, jawab B. Pemuja nya ya model kayak luh buta. Banyakan penganguran yg males kerja, tapi mau banyak duit, ujung nya salahkan pemerintah..",prabowo ganjar anies jangan sudah bisa kerja bicara doang coba lihat hampir semua wawancara tanya jadi orang jawab bahasa puja model buta banyak penganguran malas kerja banyak duit akhir salah perintah,2
Ganjar Pranowo dekat dengan ulama  #GanjarCapres https://t.co/cnBCr1mnHj,ganjar pranowo dekat ulama,0
Ganjar Pranowo antikorupsi #GanjarCapres https://t.co/DzRVdWK1jB,ganjar pranowo antikorupsi,2
Ganjar Pranowo pemimpin cerdas  #GanjarCapres https://t.co/aYK1KGXQ21,ganjar pranowo pimpin cerdas,1
IPM Jateng semakin baik berkat Ganjar Pranowo  #GanjarCapres https://t.co/sRUhbV7f7m,jateng makin baik berkat ganjar pranowo,1
"@Riza_Ganjar_15 @lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Itu kan menurut agama elu. Menurut agama lain, ya agama lu itu sesat.",agama kamu agama agama kamu sesat,0
Ganjar Pranowo sosok pemimpin masa depan #GanjarCapres https://t.co/Phvtoh2tpE,ganjar pranowo sosok pimpin masa depan,2
"@BungDenni @NsttRoby @SpoilerSpree Data apa yg luh punya..😀😀😀 Jawa tengah baik baik tuh. Sebagian rakyat jawa tengah bahagia saja dengan Ganjar. Luh mau bilang pabrik Semen, semua baik baik saja tuh. Kita semua dukung pembangunan yg emang butuh pabrik semen... Lah jakarta, secara fakta, anies kaga bisa kerja.",data punya jawa tengah baik baik bagi rakyat jawa tengah bahagia dengan ganjar bilang pabrik semen semua baik baik kita semua dukung bangun memang butuh pabrik semen jakarta fakta anies bisa kerja,1
"Ganjar Pranowo menjadi bagian dalam pertemuan silaturahmi, bersama masyayikh se-Indonesia di ponpes Al-Anwar 1 Rembang.  Pertemuan yang berbalut kentalnya persaudaraan itu dihadiri oleh 62 ulama kharismatik dari perwakilan seluruh Indonesia.   Tanpa Habieb Gadungan yaa🤪🤟 https://t.co/u5L2rlUMzI",ganjar pranowo jadi bagi temu silaturahmi sama masyayikh indonesia pondok pesantren anwar rembang temu balut kental saudara hadir ulama kharismatik wakil seluruh indonesia habieb gadungan,0
"@Dennysiregar7 @budimandjatmiko Wkwkwk kmrn trimed, trus bang efendi, skrg Om bud Sapa lagi Den yg mau digas?🤪 Wong diboongin lembaga survey,  gmn cerita ganjar tau2 melejit? 😪 https://t.co/9bh7M8rItQ",wkwkwk kemarin trimed terus efendi sekarang sapa yang gas wong diboongin lembaga survey gimana cerita ganjar tahu lejit,1
"@__AnakKolong Dari seluruh elmen komponen dua pendukung capres Pabowo Anies"" semakin bingung, hampir semua pintu hati rakyat tertutup total, alias tidak bakal menang melawan Ganjar. https://t.co/zvtE6EuqOk""",seluruh elmen komponen dukung capres pabowo anies makin bingung hampir semua pintu hati rakyat tutup total alias bakal menang lawan ganjar,0
@M4s_Joe @ganjarpranowo Kemeja Garis Hitam Putih warna udah jelas Hitam dan Putih hanya orang sakit yang bilang Hitam dicampur Putih karena jelas-jelas ada 2 warna Hitam dan Putih  Semakin banyak yang khawatir dengan kemeja garis HITAM dan garis PUTIH https://t.co/pvA7WsQjcM,kemeja garis hitam putih warna jelas hitam putih orang sakit bilang hitam campur putih jelas jelas warna hitam putih makin banyak khawatir kemeja garis hitam garis putih,0
@psi_id Lha bukannya kemaren dukungnya Ganjar. Lalu kenapa harus tunggu arahannya @jokowi?,bukan kemarin dukung ganjar lalu harus tunggu arah,0
Mantan Panglima TNI Andika Perkasa 'Fix' Dukung Ganjar Pranowo https://t.co/L7jltf7sf3,mantan panglima andika perkasa dukung ganjar pranowo,2
Mantan Panglima TNI Andika Perkasa 'Fix' Dukung Ganjar Pranowo https://t.co/TpkAH8RsTY,mantan panglima andika perkasa dukung ganjar pranowo,2
@BayuOnplan @ganjarpranowo kalau ada orang atau tokoh dari Partai PKS banyak yang nggak suka kemeja Garis Hitam Putih  itu artinya Kemeja Garis Hitam Putih adalah 100 % benar !  Hitam putih itu punya makna jelas yaitu Sikap Politik yang tidak abu-abu https://t.co/Np6sW15qxg,kalau orang tokoh partai banyak tidak suka kemeja garis hitam putih arti kemeja garis hitam putih benar hitam putih punya makna jelas sikap politik tidak,2
"bandingin pak Ganjar dan pak anies juga tak imbang.   Ganjar 2 tahap pimpin jawa tengah vs  anies Baswedan pimpin 1 tahap Jakarta. Pak Anies 1 tahap lumayan ada perubahan dibanding pak ganjar.  Kalau soal prestasi international, anies ngalahin jokowi. https://t.co/9DKs1bvznT",bandingin ganjar anies tidak imbang ganjar tahap pimpin jawa tengah anies baswedan pimpin tahap jakarta anies tahap lumayan ubah banding ganjar kalau soal prestasi international anies ngalahin jokowi,1
Dukung Pak Ganjar Pranowo https://t.co/pp6rCJ65cQ,dukung ganjar pranowo,0
Dukung Pak Ganjar Pranowo https://t.co/QkDEurzJqX,dukung ganjar pranowo,2
Dukung Pak Ganjar Pranowo https://t.co/NMseAwNiv4,dukung ganjar pranowo,0
Dukung Pak Ganjar Pranowo https://t.co/8sdnyLndQI,dukung ganjar pranowo,1
Dukung Pak Ganjar Pranowo https://t.co/E1rVD1ui9z,dukung ganjar pranowo,1
Dukung Pak Ganjar Pranowo  https://t.co/8RlEtF4ohT,dukung ganjar pranowo,1
Ganjar ungkap Jokowi berikan pesan khusus untuk dirinya https://t.co/GbFHBS8te4,ganjar ungkap jokowi ikan pesan khusus diri,2
Mantap  https://t.co/8RlEtF4ohT,mantap,0
"@Riza_Ganjar_15 @lalisaafranss berani ngincer bocil, ama gue sini ngomong",berani ngincer bocil sama sini bicara,1
"@AirinDatangLagi @jokowi cuma politik wayang kulit/5tahunan..  Ganjar 2x timses  👉megaprabowo, menag. btw isu latarbelakang PS hilang ditelan bumi. 👉 prabowo capres, kalah. btw isu latar belakang jd senjata utama. bgaimn 2024 ?? 🤭🤭🤭 kata jokowi, 2024 jatahnya Prabowo.",cuma politik wayang kulit tahun ganjar timses megaprabowo menag ngomong-ngomong latarbelakang hilang tel bumi prabowo capres kalah ngomong-ngomong latar belakang jadi senjata utama bgaimn kata jokowi jatah prabowo,2
"@__AnakKolong Ganjar jauh lebih berpengalaman dan berprestasi serta lbh banyak dukungan,di banding mereka yg mungkin menganggap @ganjarpranowo kurang layak mejadi Presiden.",ganjar jauh lebih alam prestasi lebih banyak dukung banding yang mungkin anggap kurang layak mejadi presiden,0
"Jokowi Titip Pesan ke Ganjar: Jangan Abu-Abu, Beri Kepastian https://t.co/ccTytyGyGc",jokowi titip pesan ganjar jangan beri pasti,0
Mantan Panglima TNI Andika Perkasa 'Fix' Dukung Ganjar Pranowo https://t.co/jfDkhXJ7Dd,mantan panglima andika perkasa dukung ganjar pranowo,0
@PartaiSocmed @ganjarpranowo @susipudjiastuti Yah ganjar sama aja pro mafia tum. Gabjar ini belakangnya mafia semua loh. Bahkan mafia tambang nikel juga dibelakang si eta,ganjar sama profesional mafia gabjar belakang mafia semua bahkan mafia tambang nikel belakang,0
@Riza_Ganjar_15 @lalisaafranss woi malu ama gelar M.Psi wkwk,malu sama gelar tertawa,0
@Riza_Ganjar_15 @tanyarlfes gua lebih kesel liat muka lu,lebih kesal lihat muka kamu,0
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/RnyxisqYS9,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,1
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/20ZMWeCfNq,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,0
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/R6NYbgUb3v,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,2
"@Riza_Ganjar_15 @haechaneon @rujakcingvr @tanyarlfes Kristen ortodoks udh ada jauh sebelum islam, udh pake mantila / kerudung / hijab jauh sebelum Islam",kristen ortodoks udah jauh islam udah pakai mantila kerudung hijab jauh islam,2
Ganjar Pranowo adalah jawaban rakyat selama ini. Semoga bisa amanah dalam memimpin bangsa Indonesia! https://t.co/aIWTwIqGpt,ganjar pranowo jawab rakyat lama moga amanah pimpin bangsa indonesia,1
"Ikut-ikutan Endorse Ganjar Capres, Kata Wakil Rakyat Ini Menohok https://t.co/a2TN3JvtXN",ikut ikut endorse ganjar capres kata wakil rakyat tohok,0
"Ganjar, jokowow dan PDIP takut berkompetisi dgn sehat lawan Anies ya, ngaku aja deh...  PENGECUT LU ‼️",ganjar jokowow pdip takut kompetisi sehat lawan anies aku kecut kamu,2
"@DokterTifa Ganjar, jokowow dan PDIP takut berkompetisi dgn sehat lawan Anies ya, ngaku aja deh...  PENGECUT LU ‼️",ganjar jokowow pdip takut kompetisi sehat lawan anies aku kecut kamu,2
@akupadi5 @rubiavianto @ganjarpranowo Tetep Ganjar,tetap ganjar,0
kok bisa ad org se geer ini? oh iya td si riza ganjar bangke td jg gt barusan🤮,orang geer tadi riza ganjar bangke tadi begitu barusan,2
@AxSafira11 @Riza_Ganjar_15 jgn mutual kak suka Sara org ny rasis agama lalu klo gk nerima komenan lgsung stalk dan spam komentar di akun org mana ngurusin org makan babi🤣,jangan mutual suka sara orang ras agama lalu kalau nerima komenan lgsung stalk spam komentar akun orang mana ngurusin orang makan babi,2
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia! https://t.co/1jgySqftVZ,masyarakat nilai ganjar pranowo sosok bisa percaya pimpin negara indonesia,1
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia! https://t.co/mjZcRsfInz,masyarakat nilai ganjar pranowo sosok bisa percaya pimpin negara indonesia,2
Masyarakat nilai Ganjar Pranowo adalah sosok yang bisa dipercaya dalam memimpin negara Indonesia! https://t.co/uCPhNH6pRl,masyarakat nilai ganjar pranowo sosok bisa percaya pimpin negara indonesia,0
"Penurunan Baliho Ganjar, Muslim Arbi: Rakyat Berpihak ke TNI daripada Sekjen PDIP https://t.co/N3McFtrt04",turun baliho ganjar muslim arbi rakyat pihak sekjen pdip,1
@Ganjaran_app @jokowi @ganjarpranowo Keren bajunya pak Ganjar,keren baju ganjar,2
Kami bersama Ganjar Pranowo untuk Indonesia  #SahabatGanjar #sahabatganjarjawatimur #shabatganjarjombang #ganjarpranowopresidenri2024 https://t.co/fb5dJfJKcx,sama ganjar pranowo indonesia,2
