Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
Perancangan Baru Coworking Space 28 Bandung Dengan Pendekatan Human Behavior FAIRUZ SALMA IMTINAN,FAIRUZ SALMA IMTINAN,FAIRUZ SALMA IMTINAN,"Andreas Dwiputro Handoyo, Ariesa Farida","Abstrak : Berkembangnya ekonomi baik secara global maupun di Indonesia menghasilkan inovasi – inovasi baru pada sektor perekonomian seperti munculnya startup bisnis, UMKM, Freelancer maupun para perusahaan – perusahaan lainnya. Dengan munculnya pelaku ekonomi tersebut maka maraknya lahan kantor yang diperlukan pun meningkat, adanya biaya sewa yang diluar kapasitas menghasilkan inovasi baru dalam penyediaan lahan kantor sewa atau ruang sewa yang dapat digunakan untuk berbagai pengguna. coworking adalah suatu area sharing yang digunakan untuk bekerja bersama dengan individu – individu lainnya yang memiliki profesi berbeda – beda setiap pada setiap individu. Tentunya dalam perancangan Coworking Space memiliki values dan tujuannya masing – masing yang menjadikan coworking space tersebut berbeda satu dengan lainnya, values dalam coworking space sendiri terdiri dari : community, collaborative, openness dan sustainability. Coworking Space bukan hanya sebuah bangunan dengan penyediaan fasilitas yang lengkap tetapi juga berkembang bersama dengan memunculkan motivasi setiap individu untuk aktif dan produktif. Penggunaan pendekatan human behaviour dirasa cocok dengan melihat respon bagaimana pengguna beraktifitas didalam coworking space",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Desain Interior,2021,"Universitas Telkom, Fakultas Industri Kreatif"
Perancangan Baru Interior Naavagreen Natural Skincare di Kota Surabaya MEIRINDA YUNIAR,MEIRINDA YUNIAR,MEIRINDA YUNIAR,"Tita Cardiah, Agustinus Nur Arief Hapsoro","Masyarakat di kota – kota besar khususnya Kota Surabaya dengan aktivitas yang padat mulai menyadari pentingnya melakukan perawatan kulit wajah dan tubuh, Kota Surabaya merupakan kota metropolitan yang juga menjadi tempat berkembangnya layanan klinik kecantikan. Klinik kecantikan menjadi kebutuhan beberapa masyarakat Surabaya terutama kaum wanita. Naavagreen Natural Skin Care salah satu klinik kecantikan yang menggunakan bahan alami. Memiliki tujuan mengutamakan pelayanan yang cepat, tepat, dan profesional. Berdasarkan hasil survei, klinik Naavagreen memiliki permasalahan ruang seperti sirkulasi, minimnya privasi pada ruang perawatan, pasien menunggu terlalu lama, dan beberapa furnitur dinilai kurang memenuhi standar ergonomi. Perancangan ini bertujuan untuk merancang klinik kecantikan di Kota Surabaya yang mampu memenuhi aktivitas pasien dan pekerja klinik, baik dari segi fasilitas ruang, furnitur, dan suasana ruang klinik. Memberikan pelayanan cepat pada klinik agar mengimbangi kebutuhan masyarakat Kota Surabaya yang memiliki aktivitas cukup padat. Perancangan ini menggunakan metode Pengumpulam data, wawancara, observasi, studi lapangan, dokumentasi, dan studi literatur. Memiliki manfaat bagi pengelola dapat menjadi referensi dalam meningkatkan pelayanan dan fasilitas. Menjadi referensi data dan gagasan bagi bidang pendidikan. Melalui proses tersebut diharapkan klinik ini menjadi klinik yang memberikan pelayanan yang cepat agar menghemat waktu serta memiliki fasilitas yang lengkap bagi masyarakat Kota Surabaya yang padat kegiatan.",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Desain Interior,2021,"Universitas Telkom, Fakultas Industri Kreatif"
PERANCANGAN BARU INTERIOR SEKOLAH LUAR BIASA TUNANETRA DENGAN PENDEKATAN AKTIVITAS PERILAKU ANIS RAHMA AISYAH,ANIS RAHMA AISYAH,ANIS RAHMA AISYAH,"Djoko Murdowo, Ardianto Nugroho","Pendidikan di Indonesia merupakan program wajib yang harus dilakukan oleh anak Indonesia, tidak terkecuali bagi anak yang memiliki kebutuhan khusus. Pemerintah memberi Pendidikan Luar Biasa dengan diterapkannya sekolah khusus untuk anak berkebutuhan khusus. Sekolah Luar Biasa negeri ini memiliki keadaan ruang kelas pada sekolah tersebut terbilang mirip dengan kelas pada sekolah regular, membuat kurangnya efisiensi belajar untuk pembelajaran dasar anak tunanetra yaitu orientasi mobilitas dan pembentukan karakter. Dengan pendekatan aktifitas perilaku mengacu pada indikator sekolah sehat berkarakter diterapkan desain yang dapat memberi kemudahan, keamanan, kemandirian serta kenyamanan pengguna untuk melakukan aktivitasnya. Metode penelitian ini adalah kualitatif. Hasil dari penelitian ini diharapkan dapat memberikan keefektifan lebih untuk pengguna.",727 - Building for Educational and Research Purposes,Karya Ilmiah - Skripsi (S1) - Reference,Interior Design Of School,2021,"Universitas Telkom, Fakultas Industri Kreatif"
"PERANCANGAN DESAIN INTERIOR MUSEUM BATIK KOTA 
SURAKARTA DENGAN PENDEDKATAN KEARIFAN LOKAL BUDAYA 
ARSITEKTUR SURAKARTA FEBRI TONI SETIAWAN",FEBRI TONI SETIAWAN,FEBRI TONI SETIAWAN,"Ully Irma Maulina H, Maysitha FItri A.Z","Batik, merupakan warisan budaya yang telah dilestarikan dari generasi ke generasi di 
Indonesia. Batik Indonesia diakui oleh UNESCO pada tanggal 2 Oktober 2009 dalam 
Daftar Representatif sebagai Representative list of the Intangible Cultural Heritage of 
Humanity karena kaya akan simbol dan filosofi kehidupan masyarakat Indonesia. Sejarah 
batik di Solo berawal dari Kerajaan Pajang lebih dari 4 abad yang lalu. Memasuki abad ke20, batik menjadi salah satu identitas ekonomi masyarakat Surakarta dan hingga saat ini 
nilai komersialnya lebih unggul dari pendidikan. Mengenai kebutuhan akan sarana 
penunjang pendidikan tentang batik yang meliputi rekreasi dan apresiasi perlu adanya 
Perancangan Desain Interior Museum Batik di Surakarta. Perancangan baru mengacu pada 
peningkatan fungsional museum sebagai tempat peristirahatan atau berteduh, pembinaan 
atau pengasuhan dan pergaulan. Objek yang digarap berfokus pada interior ruang Lobby, 
Informasi, Pameran, Showroom dan Workshop. Perancangan mengaplikasikan pendekatan 
Keariifan Lokal Arsitektur Surakarta yang dipadukan tema “Batik sebagai pengaruh zaman 
dan lingkungan” serta konsep yang mengusung penggayaan “Etnik Kontemporer”. 
Penerapan tema dan konsep bertujuan memberikan pengalaman terhadap pengunjung 
dalam mengunjungi sebuah museum budaya yang mampu mengedukasi dengan aktifitas 
yang lebih inovatif dan atraktif.",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Desain Interior,2021,"Universitas Telkom, Fakultas Industri Kreatif"
Perancangan Helm Pintar untuk Meningkatkan Eksistensi Pesepeda di Malam Hari MUHAMMAD FAJAR WICAKSANA,MUHAMMAD FAJAR WICAKSANA,MUHAMMAD FAJAR WICAKSANA,"Yanuar Herlambang, Hardy Adliluhung","Bersepeda merupakan salah satu aktivitas yang banyak digemari orang terutama masyarakat indonesia. Masyarakat Indonesia banyak yang memiliki hobi bersepeda di Indonesia, tidak hanya hobi bersepeda pun dapat digunakan untuk pergi berkerja, berolahraga, dan pergi ke tempat tujuan dengan sepeda. Survey The Institute for Transportation and Development Policy (ITDP) mengatakan disaat pandemi sekarang peningkatan penggunaan sepeda 10 kali lipat dari biasanya disbanding dengan oktober 2019. Salah satu hal yang terpenting pada saat bersepeda adalah keamanan. Keamanan bersepeda baik dari diri sendiri maupun pengendara lain. bersepeda dengan aman akan membuat pesepeda nyaman dengan sendirinya, dengan itu para pesepeda sudah seharusnya menggunakan perlengkapan bersepeda seperti Helm. Dalam Circumstances surrounding cycling fatalities in Canada 2006 to 2017 mengatakan bahwa kondisi yang mempengaruhi jarak pandang seperti kegelapan, hujan, dan sinar yang menyilaukan berperan sebanyak 21% dalam peristiwa bersepeda yang fatal. Oleh karena itu penulis ingin mengembangkan sebuah helm dengan inovasinya berupa lampu dan reflektor yang memiliki 3 mode dengan salah satunya adalah anti collision lights. Dalam perancangan helm ini menggunakan metodologi kualitatif dan kuantitatif untuk mendapatkan data berdasarkan masalah tersebut. Dalam perancangan juga penulis menggunakan dua pendekatan yaitu aspek fungsi, dan aspek rupa serta penggunaan SCAMPER sebagai Teknik analisis perancangan. Dari perancangan ini didapatkan berupa desain helm yang memiliki inovasi – inovasi tersebut untuk memberikan solusi alternaitf dalam penyelesaian masalah pada saat malam hari terutama bagi pesepeda.",658.575 2 - Product design,Karya Ilmiah - Skripsi (S1) - Reference,Product Design,2021,"Universitas Telkom, Fakultas Industri Kreatif"
PERANCANGAN INTERIOR CITY HOTEL BINTANG 4 DI BANDUNG DENGAN PENDEKATAN BUDAYA SUNDA BERNUANSA MODERN SHERLY VIRTHADANI,SHERLY VIRTHADANI,SHERLY VIRTHADANI,"AGUS DODY PURNOMO, HENDI ANWAR","Kota Bandung merupakan salah satu destinasi wisata unggulan Provinsi Jawa Barat. Daya tarik wisatawan datang ke kota Bandung adanya wisata perkotaan, heritage, alam dan lain sebaginya. Seiring berjalannya waktu, salah satu produk wisata kota Bandung yaitu budaya Sunda mulai terhapus oleh budaya asing. Sebagai langkah antisipasi, pemerintah kota Bandung mengeluarkan peraturan daerah yang mewajibkan warga Bandung untuk melestarikan budaya Sunda. Hal ini tertulis juga pada Perda No. 5 tahun 2012 dan Perda No. 9 tahun 2012 pasal 10 ayat 1b. Tidak terkecuali, termasuk di dalamnya fasilitas umum seperti hotel diharapkan juga dapat mendukung dalam mengenalkan budaya tradisional Sunda.  Maka dari itu, perancangan ini bertujuan untuk menciptakan sebuah City Hotel selain desain tampil modern, namun tetap mengangkat unsur-unsur budaya Sunda di dalamnya. Metode yang digunakan adalah metode perancangan interior dengan tahapan awal survei kemudian tahap analisis dan sintesis data. Konsep desain menjadi dasar dalam perancangan interior City Hotel. Hotel berlokasi di Jl. Dr. Djunjunan No. 162, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat. Tema yang diangkat “Jaipong Kawung Anten”. Perancangan interior mengimplementasikan karakter dan filosofi terhadap tarian tersebut. Dengan adanya treatment dinding pada area perancangan. Dan ditandai dengan adanya art pohon hanjuang pada area lobby dan bentukkan furniture yang dinamis. Hasil perancangan ini diharapkan dapat menjadikan hotel ikonik di Bandung dengan tema “Jaipong Kawung Anten” tersebut. Desain interior ini juga sebagai upaya melestarikan budaya Sunda agar tidak terlupakan. 
Kata Kunci : budaya, hotel, interior, Jaipong, Kawung Anten",747.598 24 - Interior decoration in West Java,Karya Ilmiah - Skripsi (S1) - Reference,Interior Design Of Hotel,2021,"Universitas Telkom, Fakultas Industri Kreatif"
PERANCANGAN INTERIOR HOTEL BUTIK KOTA BANDUNG DENGAN PENDEKATAN PSIKOLOGI RUANG ADITYA ALFAHRI DAMANIK,ADITYA ALFAHRI DAMANIK,ADITYA ALFAHRI DAMANIK,"DODDY FRIESTYA ASHARSINY, M. TOGAR MULYA RAJA","Seiring dengan perkembangan industri pariwisata di Indonesia, berbagai hotel dengan desain yang unik di Bandung mulai bermunculan sebagai upaya untuk menarik wisatawan. Masa pandemi Covid-19 memberikan dampak yang merugikan pada sektor pariwisata. Adapun masyarakat kota yang juga mulai mengurangi kegiatan perjalanan liburan bersifat outdoor. Masyarakat penduduk kota memiliki rutinitas yang melelahkan di tengah hiruk pikuk kota asal mereka. Lifestyle perkotaan dapat menimbulkan stress yang berkepanjangan terlebih dengan adanya pandemi yang terjadi. Hal tersebut memberikan dampak buruk terhadap kesehatan fisik dan mental bahkan psikologis. Dari keadaan tersebut, solusi yang dapat dilakukan selain beristirahat adalah staycation yaitu kegiatan berlibur di sebuah tempat yang dapat memberikan atensi positif seperti ketenangan pikiran, jiwa, dan raga. Staycation merupakan fenomena baru yang muncul dikalangan generasi millennial dan penduduk kota. Kota Bandung merupakan salah satu kota besar dengan masyarakat yang mengikuti trend tersebut. Dewasa ini, staycation dilakukan dengan menginap di hotel yang letaknya berada di tengah atau pinggiran kota. Kegiatan staycation sangat erat kaitannya dengan kebutuhan masyarakat untuk mendapatkan rasa rileks. Sehingga dapat disimpulkan bahwa staycation dapat menghasilkan eudaimonic terhadap diri seseorang.",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Interior Design Of Hotel,2021,"Universitas Telkom, Fakultas Industri Kreatif"
Perancangan Interior Museum Tekstil Jawa Barat Dengan Pendekatan Ethnic Futuristik HASBY MUHAMMAD IHWAN,HASBY MUHAMMAD IHWAN,HASBY MUHAMMAD IHWAN,"Tita Cardiah, Maysitha Fitri Az Zahra","Perkembangan industri tekstil di Jawa Barat kini semakin diperhitungkan dimulai sejak pengembangan tekstil tradisional hingga kini lebih mengarah ke pengembangan tekstil modern, merupakan kumpulan fenomenal dalam dunia industri tekstil di Jawa Barat yang tidak hanya berpengaruh pada perkembangan industri tekstil di Jawa Barat, namun juga turut mempengaruhi perkembangan industri tekstil nasional.  Di sisi lain, sub sektor ini harus menghadapi banyak tantangan. tekstil lokal masih menjadi anak tiri, pasar memprioritaskan ruangnya untuk produk-produk impor, sehingga produk lokal kurang mendapatkan tempat. Sedangkan tantangan lain yang tak kalah penting adalah sinergi industri hulu ke hilir, mulai dari pabrik tekstil/garmen, perancang busana, sampai ke urusan pasar. Belum adanya sebuah lembaga yang mewadahi koleksi warisan budaya tekstil tersebut, sehingga salah satu upaya yang dapat dilakukan adalah mencanangkan sebuah pembangunan fasilitas public yang dapat mewadahi segala kegiatan kreativitas masyarakat dalam bidang tekstil. mendorong terselenggaranya Pengembangan Ekonomi Kreatif yang mampu membangun/meningkatkan potensi ekonomi kreatif Jawa Barat, pemberdayaan Usaha Ekonomi Kreatif untuk meningkatkan kemampuan bidang manajemen, permodalan, teknologi, proses kreatif serta mampu memperluas ekosistem ekonomi kreatif secara berkelanjutan. Maka dari hal tersebut perencanaan pembuaatan fasilitas berupa museum tekstil di Jawa barat diharapkan mampu mendorong pengembangan potensi ekonomi kreatif  yang ada. Perancangan Museum Tekstil Jawa Barat ini mengusung pendekatan etnik futuristik yang terkesan lebih modern dan teknologi terbaruan dengan menampilkan unsur lokalitas yang dikemas dalam bentuk kedaerahan serta fasilitas dan area museum bagi kebutuhan kerja pengelola dan aktifitas pengunjung yang dapat meningkatkan motivasi dan rasa ketertarikan pengunjung terhadap pengembangan budaya pada museum, maupun mempelajari perkembangan tekstil yang ada di museum tekstil ini. 
Kata Kunci : Desain Interior, Museum, Tekstil, Budaya, Lokalitas, Futuristik",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Desain Interior,2021,"Universitas Telkom, Fakultas Industri Kreatif"
PERANCANGAN INTERIOR NEW DESAIN SPA BALI DI BANDUNG NADIYAH AQILAH ULHAQ,NADIYAH AQILAH ULHAQ,NADIYAH AQILAH ULHAQ,"Ratri Wulandari, Widyanesti Liritantri","Rutinitas masyarakat yang berada di kota besar dapat memicu stress, kondisi kesehatan, gangguan emosional serta menimbulkan rasa bosan yang dapat mengganggu  kesehatan, karena peningkatan aktivitas masyarakat yang dituntut untuk bergerak cepat,        peningkatan kebutuhan hidup karena tuntunan ekonomi dan lain hal. Kondisi ini selalu terjadi disetiap kota kota besar. Oleh sebab itu, orang-orang harus menjaga kesehatan dan  kebugaran tubuh. Banyak upaya yang dilakukan oleh masyarakat di kota-kota besar untuk menjaga kesehatan dan kebugaran tubuh mulai dari olahraga dan membuat tubuh menjadi rileks setelah melakukan aktivitas-aktivitas yang melelahkan sehingga dapat mengurangi beban pikiran dan menghilangkan rasa lelah. Agar memenuhi kebutuhan spa yang dapat dinikmati oleh masyarakat kota besar yang mempunyai waktu sempit untuk menyegarkan dan membuat rileks dibuatlah perancangan family spa bali. Perancangan Spa keluarga adalah sebuah fasilitas komersial yang timbul sebagai pemecahan dari isu kesehatan. Spa keluarga merupakan suatu fasilitas perawatan spa yang dilakukan dengan waktu singkat, sedangkan spa bali adalah jenis spa yang menggunakan kombinasi peregangan, akupresur, refleksi dan aromaterapi yang hasilnya rileks dan bugar  oleh  karena itu jenis ini sesuai dengan pekerja perkotaan yang memiliki waktu sempit untuk menyempatkan dirinya merawat tubuh. Pekerja perkotaan membutuhkan suasana yang berbeda dari tempat mereka bekerja. Perancangan  spa ini memiliki tujuan menciptakan interior yang menghadirkan konsep suasana bali dengan fasilitas yang bervariatif. memberikan atmosfer yang berbeda dari suasana tempat Spa lainya yang sudah banyak ditemukan di kota Bandung, sehingga dapat menjadi media untuk melakukan perawatan sekaligus rekreasi untuk masyarakat perkotaan yang mempunyai banyak aktivitas dan tidak mempunyai banyak waktu untuk  melakukan hal tersebut.
Kata Kunci: Spa bali, Refleksologi, bali",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Interior Design-beauty Center,2021,"Universitas Telkom, Fakultas Industri Kreatif"
PERANCANGAN INTERIOR PUSAT PELATIHAN KERAJINAN KAIN TENUN ENDEK DI BALI I KADEK PERMANA DWIPUTRA,I KADEK PERMANA DWIPUTRA,I KADEK PERMANA DWIPUTRA,"Mahendra Nur Hardiansyah, Titihan Sarihati","Kain Tenun Tradisional Bali khususnya Kain Tenun Endek Bali merupakan 
warisan yang wajib dilestarikan sebagai warisan budaya dan daya kreatif masyarakat Bali 
yang masih digunakan, diberdayakan, dan dilindungi. Sebagai karakter masyarakat Bali 
yang berintegritas dengan jati diri. Telah muncul replika produk kain bermotif seperti 
endek belakangan ini, tidak berbasis budaya kreatif lokal Bali dan bukan berasal dari hasil 
kerajinan masyarakat Bali. Pengrajin dan pelaku usaha di sektor Kain Tenun Endek Bali
akan terancam, bila hal tersebut tidak dapat dikendalikan.
Dengan hal ini berkaitan dengan kerajinan Kain Tenun Endek di Bali, ingin 
menghadirkan sebuah fasilitas pusat pelatihan dengan capaian untuk melestarikan, 
melindungi, mengembangkan, membina dan memberdayakannya kerajinan Kain Tenun 
Endek di Bali. Kain Endek sebagai warisan budaya kreatif, yang telah dilindungi oleh 
Kementerian Hukum dan HAM, Republik Indonesia, untuk menghindari 
penyalahgunaan, tidak boleh lagi diproduksi oleh pihak lain di luar Bali. Hanya boleh 
diproduksi secara tradisional oleh pengrajin lokal masyarakat Bali.
Dengan demikian, perancangan Pusat Pelatihan Kerajinan Kain Tenun Endek 
sebagai objek, layak untuk dikembangkan. Pusat pelatihan sebagai objek bangunan, yang 
memiliki fasilitas pelatihan dan produksi serta diharapkan dapat memberdayakan pelaku 
dan peminat kerajinan kain endek, sekaligus membantu memenuhi kebutuhan pasar.
Kata Kunci: Kain Endek, Warisan, Kerajinan, Pusat Pelatihan, Lokal",747 - Interior Design,Karya Ilmiah - Skripsi (S1) - Reference,Budaya Lokal,2021,"Universitas Telkom, Fakultas Industri Kreatif"
Perancangan Interior SMP Al Ma'soem Islamic Boarding  School Khusus Putri di Kabupaten Bandung Barat ALIKAH RAYHAN NURHIDAYAT,ALIKAH RAYHAN NURHIDAYAT,ALIKAH RAYHAN NURHIDAYAT,"Ratri Wulandari, Arnanti Primiana Yuniati","Boarding school merupakan sistem sekolah berasrama, dimana para siswa, 
guru, serta pengelola tinggal menetap di dalam lingkungan sekolah dalam kurun 
waktu tertentu selama satu semester kemudian diselingi libur satu bulan hingga 
akhir semester (Arsy Karima Zahra, 2008: 145). Sekolah berbasis boarding school 
berfungsi untuk membentuk karakter guna menghasilkan generasi bangsa yang 
cerdas dan dapat diandalkan. Nilai-nilai karakter seperti sifat, perilaku, dan 
motivasi mulai diterapkan pada setiap pembelajaran. Hal ini, guna mengantisipasi 
pergaulan bebas yang berada dikalangan remaja. Dalam pembentukan nilai-nilai 
karakter tersebut sangat berkaitan dengan karakteristik perilaku remaja SMP usia 
12-15 tahun yang disebut sebagai masa remaja awal, Menurut Patton (2002) ciriciri karakteristik remaja diantaranya adalah, senang berimajinasi/berpikir tidak 
realistis, berubanya minat, perilaku, dan peranannya. Pendekatan psikologi ruang 
berdasarkan bentuk, warna, tekstur, pencahayaan, dan furnitur akan diterapkan pada 
desain interior Islamic Boarding School. Seperti salah satu contohnya pada ruang 
kelas, ruang kelas memiliki sifat ruang yang formal dimana ada peraturan yang 
berlaku bagi siswa sehingga siswa harus fokus sedangkan, karakteristik remaja 
yang suka berimajinasi/berpikir tidak realistis berlawanan dengan sifat ruang kelas 
maka pendektan psikologi ruang berperan untuk menstimulasi siswa agar fokus 
dalam pembelajarannya. Begitu pun sifat ruang lainnya yang dikaitkan dengan 
karakteristik remaja kemudian di sesuaikan dengan pendekatan psikologi ruang. 
Desain ini diharapkan mampu membuat penggunannya khususnya para siswa lebih 
merasa nyaman dan dapat menciptakan Nilai-nilai karakter seperti sifat, perilaku, 
dan motivasi pada setiap pembelajaran.
Kata Kunci: Islamic Boarding School, Psikologi Ruang, Karakteristik Remaja",725.23 - Interior Design-Office,Karya Ilmiah - Skripsi (S1) - Reference,Desain Interior,2021,"Universitas Telkom, Fakultas Industri Kreatif"
"PERANCANGAN KANTOR KEPALA DESA
CANGKUANG KULON DI KABUPATEN 
BANDUNG DENGAN PENDEKATAN 
CORPORATE IDENTITY ADI EKO KURNIAWAN",ADI EKO KURNIAWAN,ADI EKO KURNIAWAN,"Ratri Wulandari, Arnanti Primiana Yuniati","ABSTRAK
PERANCANGAN KANTOR KEPALA DESA CANGKUANG KULON DI 
KABUPATEN BANDUNG DENGAN PENDEKATAN CORPORATE 
IDENTITY","729 - Design and decoration of structures and accessories, Interior architecture",Karya Ilmiah - Skripsi (S1) - Reference,Interior Design Of Public Space,2021,"Universitas Telkom, Fakultas Industri Kreatif"
Perancangan lemari pakaian dengan memanfaatkan Mode pintar SENOPATI AKBAR,SENOPATI AKBAR,SENOPATI AKBAR,"Dandi Yunidar, Alvian Fajar Setiawan","Sekarang ini kehidupan manusia tidak lepas dari kemajuan teknologi mengingat zaman sudah berkembang pesat. Teknologi, kini sudah banyak digunakan dari segi produk kebutuhan maupun pekerjaan. Dari sisi kehidupan, teknologi sangat berpengaruh terhadap apa yang diciptakan seolah menemukan hal-hal baru yang dikeluarkan.  Kemajuan teknologi yang semakin hari semakin cepat ini tentunya membuat banyak perubahan terhadap sebuah negara tidak terkecuali di Indonesia. Dari pesatnya perkembangan teknologi informasi ini membawa banyak pengaruh positif.
Seiring perkembangan zaman, teknologi kini diibaratkan telah menjadi bagian tak terpisahkan dalam kehidupan kita. Di rumah, di jalan, di tempat kerja, di sekolah atau kampus, di pusat perbelanjaan, di tempat rekreasi atau hiburan, di kantor pemerintah, dan bahkan di tempat ibadah, teknologi hadir mengisi setiap aspek kehidupan kita. Ini merupakan manusia sangat melekat terhadap apa yang diciptakan oleh aspek teknologi seperti smart home dan smart mode. Namun dari  beberapa kalangan masyarakat masih ada yang memakai teknologi. Namun dari  beberapa kalangan masyarakat masih ada yang memakai teknologi secara tidak teratur atau sembarang memungkinkan untuk tidak efektif dalam pengguna produk tersebut.
Menyinggung dari pembahasan diatas, Penelitian ini dilakukan membuat produk dari permasalahan kalangan perumahan salah satunya Lemari pakaian yang dimana berupaya menggunakan aspek sistem mode pintar yang dimana aspek ini sangat berguna sesuai dengan kebutuhan pengguna yaitu pemakaian lebih efisien dan mudah. Diciptakannya teknologi ini untuk mempermudah penghematan daya energi, meningkatkan keamanan, serta kenyamanana produk dan Memberikan dampak kesadaran terhadap pengguna lebih efektif pemakaian.",658.575 2 - Product design,Karya Ilmiah - Skripsi (S1) - Reference,Design-product,2021,"Universitas Telkom, Fakultas Industri Kreatif"
"PERANCANGAN LEMARI PAKAIAN MODULAR UNTUK MENINGKATKAN EFISIENSI RUANG
(Studi Kasus Kamar Tidur Ukuran 3x3 Di Perumahan Taman Raya Tahap 3, Batam) JIHAN AYU SALSABILA",JIHAN AYU SALSABILA,JIHAN AYU SALSABILA,"Sheila Andita Putri,  Teuku Zulkarnain M","Dengan seiring adanya peningkatan pembangunan di wilayah perkotaan pada saat ini, membuat sebagian hunian pada wilayah tersebut memiliki luas lahan yang terbatas. Pada umumnya lahan hunian dengan luas yang terbatas memiliki beberapa ruangan yang salah satunya adalah kamar tidur, hal ini membuat kamar tidur dengan luas ruangan yang relatif kecil membutuhkan sedikit furnitur. Pada umumnya furnitur merupakan alat penunjang kebutuhan bagi setiap rumah seperti halnya lemari. Lemari digunakan sebagai salah satu bagian furnitur terpenting dalam ruangan, karena untuk menyimpan kebutuhan bagi manusia agar tetap terorganisir dan bersih. Oleh karena itu dengan lahan yang terbatas atau relatif kecil dibutuhkan furnitur yang dapat menghemat space, maka dari itu penerapan furnitur modular dapat menjadi solusi bagi ruang kamar yang memiliki lahan yang terbatas sehingga tidak membuat ruang kamar tersebut menjadi sempit dan untuk meningkatkan efisiensi aktivitas didalam ruangan bagi manusia, karena penelitian ini bertujuan untuk merancang lemari pakaian modular dengan menerapkan aspek rupa, sistem dan material pada kamar tidur dengan ukuran 3x3m di Perumahan Taman Raya Tahap 3, Batam. Perancangan lemari ini diharapkan dapat menjadi solusi dari permasalahan tersebut.","729 - Design and decoration of structures and accessories, Interior architecture",Karya Ilmiah - Skripsi (S1) - Reference,Design-product,2021,"Universitas Telkom, Fakultas Industri Kreatif"
Perancangan Meja Kerja Multifungsi Untuk Mahasiswa Pengguna Apartemen Dengan Konsep Gaya Skandinavia SALSABILA ITSANI,SALSABILA ITSANI,SALSABILA ITSANI,"Diena Yudiati, Edwin Buyung Syarif","Mahasiswa adalah seorang yang sedang dalam proses menimba ilmu sebanyak-banyak nya di jenjang pendidikan. Tidak jarang mahasiswa untuk menimba ilmu itu jauh dari tempat tinggal asal nya atau yang biasa disebut dengan merantau. Apartemen menjadi salah satu pilihan tempat tinggal mahasiswa, membahas mengenai apartemen lokasi perancangan yang terletak di Apartemen Parahyangan Residences bandung dnegan tipe unit 1 bedroom dengan luas kurang lebih 28 m2 yang cenderung mengusung warna interior dingin, maka pada tipe ini sangat cocok dipadukan dengan perabot bergaya skandinavia dengan konsep desain yang bersih, fungsional dan penggunaan material yang natural. Dari survei lokasi yang telah dilakukan, terlihat bahwa meja di apartemen dengan tipe unit tersebut tidak menunjang kebutuhan dan fasilitas pengguna yang diperlukan bagi mahasiswa sebagai meja belajar dan meja makan, hal ini dapat menjadi acuan perancangan meja dengan mengusung gaya skandinavia yang berfokus pada fungsional nya.  Meja merupakan sebuah perabotan yang memiliki daun meja dan memiliki kaki untuk menopang daun meja tersebut. Meja dapat ditemukan dengan mudah pada berbagai lokasi seperti rumah, kantor, dan lain-lain. Meja dapat memiliki beberapa fungsi pada satu meja yang sama seperti meja kerja dengan meja rias, meja kerja dengan meja konsol, dan lain-lain dengan dimensi sesuai standar ergonomi.  Dari penjabaran permasalahan tersebut, penulis akan merancang sebuah produk furniture berupa meja menggunakan metode kualitatif dan teknik analisis data menggunakan analisa komparasi dan juga menambahkan aspek multifungsi, aspek ergonomi pada produk serta dengan konsep skandinavia yang karakteristik nya yaitu fungsionalitas dan menambah visual pada meja tersebut tetap indah dan sederhana.",658.575 2 - Product design,Karya Ilmiah - Skripsi (S1) - Reference,Product Design,2021,"Universitas Telkom, Fakultas Industri Kreatif"
