Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
"PERANCANGAN ULANG USER INTERFACE PADA APLIKASI SOFI MENGGUNAKAN METODE USER CENTERED DESIGN
(MODUL : PENGAJUAN, PENJADWALAN DAN REVISI) ZAHRANI KHAIRUNNISA",ZAHRANI KHAIRUNNISA,ZAHRANI KHAIRUNNISA,"Tien Fabrianti Kusumasari, Alvi Syahrina","SOFI adalah Aplikasi Sidang Online FRI yang digunakan saat mahasiswa melakukan aktivitas sidang skripsi di Fakultas Rekayasa Industri, Universitas Telkom agar dapat membantu proses sidang skripsi secara online. Aplikasi SOFI berbasis web dengan framework Laravel ini masih dikembangkan agar lebih baik proses pada fungsinya, juga dibutuhkan penyempurnaan untuk tampilan user interface aplikasi SOFI agar menarik, mudah, nyaman dan pengguna tidak bingung saat menggunakannya. Pada tampilan aplikasi SOFI masih terlalu banyak menu yang belum dimengerti, aplikasi yang masih kurang informatif dan masih sulit untuk dinavigasikan oleh pengguna, untuk mengetahui lebih lanjut penyebab permasalahan yang dialami oleh pengguna dilakukan usability testing dengan menggunakan System Usability Scale (SUS). Hasil dari usability testing tersebut menunjukkan nilai usability dari sebuah aplikasi apakah sudah baik atau masih rendah dan perlu dilakukan perbaikan user interface. Sesuai dengan kondisi dan berfokus pada pengguna untuk meningkatkan nilai usability, penelitian ini menggunakan metode User Centered Design (UCD) untuk merakukan perancangan ulang user interface. Hasil akhir dari penelitian ini yaitu berupa desain user interface terbaru dalam bentuk implementasi tampilan antarmuka pada aplikasi SOFI.","005.437 - User interfaces; graphical user interfaces, windowing programs",Karya Ilmiah - Skripsi (S1) - Reference,User Interfaces,2021,"Universitas Telkom, S1 Sistem Informasi"
PERBANDINGAN ESTIMASI NILAI TEKNOLOGI INFORMASI PADA PT TELKOM INDONESIA MENGGUNAKAN METODE PARTIAL ADJUSTMENT VALUATION (PAV) DENGAN DYNAMIC SPEED OF ADJUSTMENT FAKTOR TOBIN’S Q LASTRI M.A DOLOKSARIBU,LASTRI M.A DOLOKSARIBU,LASTRI M.A DOLOKSARIBU,"Lukman Abdurrahman, Rokhman Fauzi","Teknologi informasi adalah suatu teknologi yang berisikan sebuah sistem yang dibuat oleh manusia untuk mengelola, memproses, mendapatkan, menyusun, dan memanipulasi data untuk menghasilkan suatu informasi yang berkualitas yang dapat digunakan untuk kepetingan pengambilan keputusan pada perusahaan. Hal tersebut secara langsung dan tidak langsung menuntut sebuah perusahaan untuk memanfaatan TI dalam proses dan sistem kinerja perusahaan. Pemanfaatan TI dalam perusahaan dapat memberikan dampak positif dan negatif. Dampak peranan TI dalam suatu perusahaan baik berupa dampak positif maupun negative disebut Nilai TI. Nilai TI merupakan nilai manfaat teknologi informasid dalam perusahaan dalam bentuk kuantitatif dalam satuan rasio indeks dan suatu mata uang. Nilai TI dapat diestimasikan secara kuantitatif menggunakan metode perhitungan PAV (Partial Adjustment Valuation) dengan dua penyesuaian kecepatan, yaitu Dynamic Speed of Adjustment dan Static Speed of Adjustment. Penelitian tugas akhir ini menggunakan metode PAV (Partial Adjustment Valuation) dengan Dynamic Speed of Adjustment faktor Tobin’s Q, dengan perhitungan estimasi Nilai TI menggunakan dua model perhitungan, yaitu model dua faktor (tidak menggunakan Biaya Belanja TI) dan model tiga faktor (menggunakan Biaya Belanja TI). Perhitungan estimasi Nilai TI pada penelitian tugas akhir ini menggunakan perangkat lunak SPSS (Statistical Package for the Social Sciences). Data yang digunakan untuk perhitungan estimasi Nilai TI diambil dari laporan tahunan perusahaan PT Telkom Indonesia (Persero) Tbk, dalam kurun waktu 15 tahun terakhir dimulai tahun 2004-2019, yaitu data ekuitas (K), biaya tenaga kerja (L), biaya belaja TI (I), pendapatan (Yt), pendapatan tahun sebelumnya (Yt-1), total aset, DEBT, Total harga jual saham perusahaan setiap tahunnya. Perhitungan estimasi Nilai TI menggunakan dua rumus model perhitungan, yaitu model dua faktor dan model tiga faktor. Hasil dari perhitungan model dua faktor dan model tiga faktor selanjutnya digunakan untuk menghitung nilai TI Performance Ratio dalam satuan indeks rasio dan Nilai TI Performance Value dalam satuan mata uang. Hasil perhitungan disebut nilai TI perusahaan, yang mana hasil tersebut (Nilai TI) dapat digunakan oleh perusahaan sebagai bahan evaluasi pemanfaatan TI dalam proses dan sistem kinerja perusahaan, apakah TI memberi dampak positif atau negatif pada perusahaan berdasarkan hasil Nilai TI yang diperoleh dari dua sudut pandang yaitu Performance Value dan Performance Ratio. Nilai TI juga dapat digunakan oleh perusahaan sebagai acuan pengambilan keputusan oleh para eksekutif perusahaan terkait pemanfaatan TI dalam proses dan sistem kinerja perusahaan yang sudah menggunakan TI maupun yang belum menggunakan TI. Perhitungan nilai TI pada perusahaan yang menggunakan TI pada sistem kinerjanya akan sangat berguna baik di internal maupun eksternal perusahaan masa kini dan masa depan.","332.632 21 - Valuation, Dividends paid, Price-earning ratio",Karya Ilmiah - Skripsi (S1) - Reference,Valuation Of Business,2021,"Universitas Telkom, S1 Sistem Informasi"
"REDESAIN APLIKASI MOBILE HALODOC DALAM MENINGKATKAN AKSESIBILITAS BAGI PENGGUNA LANJUT USIA PADA MODUL LOGIN, CHAT DENGAN DOKTER DAN TOKO KESEHATAN SHERLY FRATISTA",SHERLY FRATISTA,SHERLY FRATISTA,"Alvi Syahrina, Rahmat Fauzi","<p>Halodoc adalah salah satu bentuk layanan di bidang kesehatan yang paling dikenal dan dikunjungi oleh sebagian besar masyarakat di Indonesia. Konsep layanan publik kesehatan ini merupakan penerapan “Telemedicine”, yaitu pelayanan publik di bidang kesehatan jarak jauh. Berdasarkan survey yang telah dilakukan dapat diketahui bahwa terdapat berbagai permasalahan yang di dapat dari perolehan data survei dengan target responden pengguna lansia, terdapat keluhan utama dalam penggunaan aplikasi mobile Halodoc yaitu diketahui bahwa rata-rata lansia mengetahui adanya aplikasi kesehatan seperti Halodoc namun mereka belum pernah menggunakannya karena kurang informasi dan tidak tahu cara untuk mengaksesnya. Dalam memecahkan permasalahan tersebut penelitian dilakukan dengan menggunakan metode Inclusive Design dalam menghasilkan redesain dan prototipe aplikasi mobile Halodoc yang didukung dengan pedoman WCAG 2.1 dan Mobile Accessibility. Keluaran yang dihasilkan akan melewati fase evaluasi pertama dan kedua dengan menggunakan metode perbandingan yaitu comparative evaluation dimana hasil pengujian membandingkan ketercapaian atau keberhasilan antara aplikasi original version dengan aplikasi redesign version yang didukung menggunakan alat evaluasi pengujian aksesibilitas pada mobile yaitu Accessibility Scanner serta pengujian dan wawancara dengan panduan semi structured interview. </p>",005.12 - Software System Analysis and Design,Karya Ilmiah - Skripsi (S1) - Reference,Application Software-development,2021,"Universitas Telkom, S1 Sistem Informasi"
"REDESAIN APLIKASI MOBILE HALODOC UNTUK MENINGKATKAN AKSESIBILITAS BAGI PENGGUNA LANJUT USIA PADA MODUL REGISTRASI, BUAT JANJI RUMAH SAKIT, DAN ARTIKEL ARSIKE CIPTA PELANGI",ARSIKE CIPTA PELANGI,ARSIKE CIPTA PELANGI,"Alvi Syahrina, Rahmat Fauzi","<p> Di era Pandemi COVID-19, pencarian informasi kesehatan fisik dan mental oleh masyarakat Indonesia semakin meningkat dan meningkat pula minat publik terhadap layanan kesehatan jarak jauh atau telemedicine. Salah satu telemedicine yang banyak digunakan masyarakat saat ini adalah Halodoc. Berdasarkan survei dan pengujian aplikasi Halodoc yang telah dilakukan menyatakan bahwa lansia sudah mengetahui adanya aplikasi Halodoc, namun hanya sedikit dari mereka yang sudah menggunakan aplikasi tersebut dengan alasan kurang memperoleh informasi terkait aplikasi dan masih merasa sulit dalam penggunaan aplikasi Halodoc. Dari permasalahan tersebut, dilakukan redesain pada aplikasi mobile Halodoc untuk meningkatkan aksesibilitas dengan menggunakan metode inclusive design. Penggunaan metode inclusive design berfokus pada peningkatan aksesibilitas sehingga dapat membantu proses pembuatan prototipe aplikasi yang  didasari oleh pedoman WCAG 2.1 dan Mobile Accessibility serta  sesuai dengan kebutuhan pengguna lansia. Dilakukan Comparative Evaluation  pada evaluasi pertama dan kedua, hasil yang diperoleh adalah peningkatan completion rate sebesar 100%, penurunan rata-rata Time on task, dan penurunan jumlah Number of Errors hal ini mengartikan bahwa implementasi rancangan desain aplikasi mobile untuk meningkatkan aksesibilitas pada pengguna lanjut usia tercapai atau berhasil.</p>",005.12 - Software System Analysis and Design,Karya Ilmiah - Skripsi (S1) - Reference,Application Software-development,2021,"Universitas Telkom, S1 Sistem Informasi"
"ANALISA KEPUASAN KONSUMEN MENGGUNAKAN METODE ANALISIS SETIMEN DAN TOPIC MODELING PADA  PLATFORM ONLINE COURSE DI INDONESIA.
(STUDI KASUS: SKILL ACADEMY BY RUANG GURU DAN UDEMY). JIANI SYASA RAMDINI",JIANI SYASA RAMDINI,JIANI SYASA RAMDINI,"ANDRY ALAMSYAH, EVA NURHAZIZAH","Perkembangan teknologi informasi tidak hanya pada industri tertentu namun terjadi di segala bidang dan sektor industri, termasuk sektor pendidikan khususnya kursus keahlian yang saat ini lebih banyak diminati kursus online. Hadirnya berbagai platform kursus online di indoesia yang berbayar maupun tidak sudah banyak digunakan oleh masyarakat Indonesia, salah satunya dikarenakan urgensi peningkatan performa personal untuk jenjang karir khususnya pada bidang Teknologi. Performa atau kualitas layanan kelas online di Indonesia dapat dilihat dari sisi kepuasan konsumen yang menggunakan layanan tersebut.
Dengan melihat kepuasan konsumen kita dapat mengetahui kualitas atau performa dari suatu produk atau jasa, pada layanan kursus online terdapat kolom komentar atau testimoni yang dapat diolah atau dianalisa untuk melihat kepuasan konsumen. Kolom testimoni pada setiap kelas Skill Academy dan udemy membuat konten kelas tersebut menjadi dua arah, Hal ini membuktikan bahwa Skill Academy dan udemy memaksimalkan User Generated Content (UGC). 
Dengan menggunakan sentiment analysis dan topic modeling dapat mengetahui bagaimana pandangan pengguna kelas skill academy dan udemy terhadap kelas tersebut sekaligus mengetahui apa yang sering dibicarakan terhadap layanan kelas yang dapat digunakan sebagai pengukuran kepuasan konsumen dengan mengaitkannya dengan dimensi e-satisfaction. Hasil tersebut dapat menjadi bahan evaluasi terhadap kursus online skill academy dan udemy.
Penelitian ini menemukan pandangan konsumen terhadap layanan kelas online Skill Academy dan Udemy menggunakan metode analisis sentiment adalah positif. Selanjutnya hasil topic modelling yang dikaitkan dengan dimensi e-satisfaction menghasilkan kedua perusahaan memenuhi 2 dimensi yaitu usefulness dan enjoyment karena terdapat komentar yang memenuhi dimensi tersebut, sedangkan dimensi past experience dan decision belum terdapat komentar yang memenuhi dimensi tersebut.
Saran untuk penelitian selanjutnya penulis merekomendasikan untuk menggunakan algoritma Naïve Bayes Classification, dan untuk Skill Academy dan Udemy disarankan untuk melihat kepuasan konsumen secara berkala pada komentar setiap kelas untuk meningkatkan performa layanan.","658.834 2 - Consumer behavior, Motivation research, Consumer psychology",Karya Ilmiah - Skripsi (S1) - Reference,Big Data,2021,"Universitas Telkom, S1 Manajemen (manajemen Bisnis Telekomunikasi & Informatika)"
ANALISIS FAKTOR YANG MEMPENGARUHI PERILAKU BELANJA ONLINE YANG DIMEDIASI OLEH NIAT BELI (STUDI KASUS PADA OLX INDONESIA) YUDHA PRASTAMA AJI,YUDHA PRASTAMA AJI,YUDHA PRASTAMA AJI,NURVITA TRIANASARI,ABSTRAK,"658.834 2 - Consumer behavior, Motivation research, Consumer psychology",Karya Ilmiah - Skripsi (S1) - Reference,Consumer Behavior,2021,"Universitas Telkom, S1 Manajemen (manajemen Bisnis Telekomunikasi & Informatika)"
"ANALISIS KELEMAHAN DAN PENGUJIAN KEAMANAN JARINGAN WIRELESS LAN DENGAN MENGGUNAKAN PENETRATION TESTING EXECUTION STANDARD (PTES)
(STUDI KASUS PADA KAFE DI PALEMBANG) FAIRUZ ZAHIRAH LIDANTA",FAIRUZ ZAHIRAH LIDANTA,FAIRUZ ZAHIRAH LIDANTA,"Ahmad Almaarif, Avon Budiyono","Kebutuhan akan internet telah mempengaruhi penyampaian informasi dalam kehidupan bermasyarakat. Saat ini, mengakses internet sangatlah mudah cukup dengan terkoneksi ke jaringan Wireless LAN. Wireless Local Area Network (WLAN) merupakan jaringan komputer yang dalam pengiriman datanya menggunakan gelombang radio, bentuk lain dari jaringan WLAN yaitu Wi-Fi. Wi-Fi telah tersedia secara publik dan gratis salah satunya di kafe, tetapi masih sedikit yang memperhatikan keamanannya. Oleh karena itu, diperlukan pengujian untuk mengevaluasi keamanan jaringan di kafe agar nantinya dapat mengantisipasi hal yang tidak diinginkan. Hal ini dapat dilakukan dengan berbagai metode salah satunya menerapkan Vulnerability Assessment and Penetration Testing (VAPT) berdasarkan Penetration Testing Execution Standard (PTES). PTES merupakan standar yang digunakan untuk melakukan simulasi pengujian dengan tahapan yang berurut mulai dari pengumpulan informasi hingga pelaporan hasil sehingga mudah dipahami. Informasi dan celah keamanan yang ditemukan pada setiap kafe akan dianalisis dan dilakukan simulasi pengujian. Penelitian ini melakukan beberapa pengujian berupa Unauthorized Access, serangan DoS, serangan Telnet, dan Packet Sniffing yang diterapkan pada ketiga kafe. Setelah melakukan pengujian didapat beberapa informasi kerentanan, seperti berhasil mengakses website menggunakan default username dan password, memutuskan koneksi jaringan, menangkap paket-paket data, dan mendapatkan username dan password telnet. Hasil pengujian menunjukkan bahwa keamanan jaringan WLAN masih memiliki kerentanan yang dapat dieksploitasi. Berdasarkan penelitian ini hasil pengujian Unauthorized Access, serangan DoS dan packet sniffing semuanya berhasil dilakukan di ketiga kafe, namun pada serangan telnet hanya berhasil di dua kafe yaitu Kafe A dan Kafe C. Dengan adanya penelitian ini diharapkan dapat meningkatkan kesadaran atas keamanan informasi baik bagi pengelola kafe maupun masyarakat pengguna kafe agar meminimalisir serangan yang dapat terjadi saat menggunakan Wi-Fi publik.",621.389 28 - Security Electronics,Karya Ilmiah - Skripsi (S1) - Reference,Security - Networks,2021,"Universitas Telkom, S1 Sistem Informasi"
"ANALISIS KERENTANAN DAN PENGUJIAN KEAMANAN PADA WEBSITE XYZ MENGGUNAKAN STANDAR 
NIST 800-115 WASIS WARDANA",WASIS WARDANA,WASIS WARDANA,"Ahmad Almaarif, Adityas Widjajarto","Guna mengurangi angka kecelakaan lalu lintas di jalan, maka diperlukan perilaku positif dari semua pengendara, yaitu kepatuhan terhadap peraturan berkendara dan rambu-rambu lalu lintas. Pada jaman teknologi saat ini maka telah dikembangkan sebuah website yang dirancang khusus untuk melakukan pengawasan menggunakan sarana elektronik sehingga para pelanggar akan mendapatkan bukti pelanggaran secara elektronik yang disebut e-tilang yang merupakan proses digitalisasi tilang. Salah satu website yang dirancang khusus untuk melakukan pengawasan pelanggaran secara elektronik dimaksud adalah website XYZ yang merupakan sasaran penelitian yakni akan dilakukan analisis kerentanan dan pengujian keamanan menggunakan standar NIST 800-115. Permasalahan yang diangkat dalam penelitian ini adalah terkait dengan keamanan suatu website, yang terfokus pada keamanan website XYZ, dengan tujuan mengetahui hasil penilaian kerentanan pada website XYZ, mendapatkan hasil dan menganalisis celah pada website XYZ, serta melakukan pengujian keamanan pada website XYZ dengan kerentanan tingkat tinggi (high level). Adapun manfaat penelitian bagi pemilik website dapat digunakan untuk mengetahui celah yang ada sebagai acuan melakukan peningkatan keamanan, bagi peneliti dapat meningkatkan pengetahuan tentang analisis kerentanan dan pengujian keamanan sebagai acuan melakukannya pada website lainya sehingga dapat meningkatkan keamanan website. Sedangkan manfaat bagi penelitian berikutnya dapat digunakan sebagai bahan awal. Pengujian yang dilakukan dalam penelitian ini menggunakan metode black box yang menggunakan standar NIST 800 – 115 dengan melalui 4 tahapan utama yaitu  planning, discovery, attack, dan reporting. Analisis kerentanan  dilakukan menggunakan beberapa tools seperti Nmap, OWASP ZAP, Burp Suite dan foxyproxy. Pada tahap attacking penelitian ini menggunakan jenis pengujian SQL Injection, setelah mendapatkan informasi kerentanan pada tahap discovery. Dari analisis kerentanan ini ditemukan bahwa pada website XYZ terdapat 7 celah kerentanan dengan tingkatan yang berbeda-beda. Pada pengujian kerentanan terhadap kerentanan tingkat tinggi (SQL Injection)  digunakan 198 kombinasi kode injeksi. Dari keseluruhan hasil penelitian dapat disimpulkan bahwa berdasarkan hasil analisis kerentanan didapatkan 7 celah kerentanan pada website XYZ dengan 3 tingkatan, yaitu tinggi, sedang, dan rendah. Pada tahap pengujian kerentanan tingkat tinggi (SQL Injection) diperoleh 2 informasi yaitu informasi tentang isi database dan informasi tentang direktori website XYZ. Saran yang dapat diberikan untuk penelitian selanjutnya agar hasil penelitian ini dapat digunakan sebagai bahan awal dan agar menggunakan tools yang lebih beragam sehingga akan mendapatkan informasi yang lebih banyak tentang website yang diteliti.",621.389 28 - Security Electronics,Karya Ilmiah - Skripsi (S1) - Reference,Securities Analysis,2021,"Universitas Telkom, S1 Sistem Informasi"
ANALISIS PENGELOMPOKAN PERUSAHAAN SEKTOR PERTAMBANGAN BERDASARKAN NILAI HARGA SAHAM MENGGUNAKAN FUZZY C-MEANS CLUSTERING MUHAMMAD IQBAL VARIADI,MUHAMMAD IQBAL VARIADI,MUHAMMAD IQBAL VARIADI,NURVITA TRIANASARI,"Indonesia saat ini telah menduduki peringkat ke-16 dalam tingkat Produk Domestik Bruto (PDB) di dunia dan menjadi negara dengan ekonomi terbesar ke-3 diantara negara G20. Investor pasar modal di Indonesia saat ini mencapai 3,02 juta orang, meningkat sebanyak 17,8% dari akhir tahun 2019. Perusahaan yang terdapat dalam papan pencatatan saham utama adalah perusahaan sudah beroperasi dan membukukan pendapatan usaha selama lebih dari tiga tahun. Pemilihan objek sektor pertambangan pada papan pencatatan saham utama menjadi pertimbangan karena berpotensi menghasilkan keuntungan bagi investor dan didukung oleh harga emas yang sedang meningkat. Penelitian menggunakan metode analisis pengelompokan dengan fuzzy c-means clustering yang bertujuan untuk mengelompokkan perusahaan ke dalam cluster, setelah itu ditentukan cluster optimal dengan melihat nilai centroid dan didukung oleh analisis deskriptif. Populasi dalam penelitian ini adalah seluruh perusahaan sektor pertambangan yang berada pada papan pencatatan saham utama. Sampel dalam penelitian ini adalah data 19 perusahaan selama 36 bulan yaitu sebanyak 684 data. Hasil dari penelitian ini adalah rekomendasi pembelian saham 3 perusahaan yang masuk secara berturut-turut kedalam kelompok optimal.","658 - General management, General business management, General industrial Management",Karya Ilmiah - Skripsi (S1) - Reference,Statistics - Business,2021,"Universitas Telkom, S1 Manajemen (manajemen Bisnis Telekomunikasi & Informatika)"
ANALISIS PENGUJIAN KERENTANAN SITUS LAYANAN TERPADU PEMERINTAHAN DAERAH XYZ MENGGUNAKAN PENETRATION TESTING EXECUTION STANDARD (PTES) SHITA WIDYA NINGSIH NASIR,SHITA WIDYA NINGSIH NASIR,SHITA WIDYA NINGSIH NASIR,"Ahmad Almaarif, Adityas Widjajarto","Pesatnya perkembangan teknologi sejalan dengan perkembangan aplikasi berbasis web, serta meningkatkan serangan keamanan dan berbagai teknik ancaman yang menyerang web. Kantor layanan terpadu pada pemerintah daerah XYZ telah menggunakan website untuk membantu salah satu proses bisnisnya. Oleh karena itu, diperlukan vulnerability assessment dan penetration testing untuk mengetahui celah keamanan pada website instansi pemerintah. Vulnerability Assessment adalah metode untuk mencari kerentanan keamanan yang ada pada sebuah website dan penetration testing adalah metode untuk menguji kerentanan keamanan pada sebuah website. Pada penelitian ini akan dilakukan vulnerability assessment dan penetration testing pada situs layanan terpadu pemerintahan daerah XYZ menggunakan standar PTES dengan beberapa tools yang digunakan yaitu OWASP ZAP, Acunetix, dan Paros pada Kali Linux. Hasil penilaian kerentanan yang diperoleh pada website layanan terpadu memiliki jenis kerentanan dan tingkat risiko yang berbeda-beda sesuai dengan tools yang digunakan. Pada pengujian yang dilakukan pada tool OWASP ZAP didapatkan kerentanan dengan tingkat risiko tinggi sebesar 10%. Tool Acunetix mendapat kerentanan dengan tingkat risiko tinggi 16.6%, dan tool Paros mendapat kerentanan dengan tingkat risiko tinggi 20%.",621.389 28 - Security Electronics,Karya Ilmiah - Skripsi (S1) - Reference,Web Security,2021,"Universitas Telkom, S1 Sistem Informasi"
