Title,Text1,Penulis1,Penulis2,Abstrak,KataKunci,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
PEMETAAN KOMUNIKASI KEPALA DAERAH MELALUI MEDIA SOSIAL INSTAGRAM TERKAIT DUKUNGAN PEMERINTAH TERHADAP UMKM (Akun Walikota Kediri Periode 20 Agustus 2019 – 20 November 2020 NIKITA AIDA ALFISYAHRINA,NIKITA AIDA ALFISYAHRINA,NIKITA AIDA ALFISYAHRINA,Grisna Anggadwita,,,004.678 - Internet (World Wide Web),Karya Ilmiah - Skripsi (S1) - Reference,Skripsi,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"Pengaruh Brand Image dan Brand Experience Terhadap Customer Satisfaction dan Brand Loyalty.
(Studi kasus pada konsumen produk merek hijab Rabbani) TIA NURULITA",TIA NURULITA,TIA NURULITA,ACHMAD MANSHUR ALI SUYANTO,"Penelitian ini bertujuan untuk mengukur pengaruh variabel brand image terhadap customer satisfaction, variabel brand image terhadap brand loyalty, variabel brand experience terhadap customer satisfaction, variabel brand experience terhadap brand loyalty dan variabel customer satisfaction terhadap brand loyalty. Dalam penelitian ini menggunakan metode penelitian kuantitatif dengan tipe penelitian kausal. Pengumpulan data dilakukan pada pengguna ataupun yang memiliki produk hijab rabbani. Penelitian ini menggunakan skala interval dan terdapat 30 indikator pertanyaan. Untuk menguji hipotesis penelitian ini dengan menggunakan structural equation modeling (SEM) yang diolah menggunakan software LISREL 8.8.",Seluruh 1 koleksi sedang dipinjam,658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Brand,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
PENGARUH BUDAYA DIGITAL TERHADAP KINERJA KARYAWAN DANA PENSIUN TELKOM ALYA ZAHRANTIARA KHANSA,ALYA ZAHRANTIARA KHANSA,ALYA ZAHRANTIARA KHANSA,ARY FERDIAN,,,658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resource Management,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
PENGARUH CITRA MEREK DAN HARGA PRODUK TERHADAP KEPUTUSAN PEMBELIAN PADA E-COMMERCE TOKOPEDIA ADEVIA PUJI ANGELINA,ADEVIA PUJI ANGELINA,ADEVIA PUJI ANGELINA,Adhi Prasetio,"Tujuan dari penelitian ini untuk mengetahui pengaruh secara parsial citra merek dan harga produk terhadap keputusan pembelian, dan mengetahui pengaruh citra merek dan harga produk secara bersama-sama terhadap keputusan pembelian. Penelitian ini dilakukan pada pengguna e-commerce Tokopedia dengan sampel 400 dengan menggunakan purposive sampling. Pengumpulan data menggunakan kuesioner online dengan teknik analisis regresi linear berganda. Data pada penelitian ini diolah dengan menggunakan SPSS 25 for Mac.",Seluruh 1 koleksi sedang dipinjam,658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing Mix,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
PENGARUH CITRA MEREK DAN KUALITAS INFORMASI TERHADAP MINAT BELI KONSUMEN SOCIOLLA RIZKY TIARA PRABANDINI,RIZKY TIARA PRABANDINI,RIZKY TIARA PRABANDINI,INDIRA RACHMAWATI,,,658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,E-commerce,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"PENGARUH DIMENSI SMART ECONOMY TERHADAP MINAT TINGGAL MASYARAKAT USIA PRODUKTIF
SMART CITY DI KOTA DENPASAR DWIKY SEPTIANA PUTRA",DWIKY SEPTIANA PUTRA,DWIKY SEPTIANA PUTRA,"Candiwan, Mochamad Yudha Febrianta","Kata kunci : Entrepreneurship, Kota Pintar, Masyarakat, Persebaran Jumlah Penduduk, Smart Economy, SEM PLS",,658.809 - Services marketing,Karya Ilmiah - Skripsi (S1) - Reference,Smart City,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
PENGARUH E-WOM PADA MEDIA SOSIAL YOUTUBE TERHADAP PURCHASE INTENTION (MINAT BELI) PADA BRAND SMARTPHONE SAMSUNG KETUT DEWI KURNIA SARI,KETUT DEWI KURNIA SARI,KETUT DEWI KURNIA SARI,Osa Omar Sharif,"Kata Kunci: Smartphone, Samsung, E-Wom, Brand Attitude, Purchase Intention, Structural Equation Modeling (SEM), AMOS",,658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Management Marketing,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"Pengaruh Financial Attitude, Financial Knowledge, Financial Literacy, Financial Self-Efficacy, dan Emotional Intelligence terhadap Financial Management Behavior pada Wanita yang Sudah Menikah di Kota Bandung TANIA SHOFIANNA ZAHRA",TANIA SHOFIANNA ZAHRA,TANIA SHOFIANNA ZAHRA,Anisah Firli,,,658.15 - Financial Management,Karya Ilmiah - Skripsi (S1) - Reference,Financial Management,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"PENGARUH GOOD CORORATE GOVERNANCE TERHADAP KINERJA KEUANGAN 
(Studi Pada Perusahaan Sub Sektor Makanan dan Minuman yang Terdaftar di Bursa Efek Indonesia Periode 2015-2019) NABILA PUTRI DESWARA",NABILA PUTRI DESWARA,NABILA PUTRI DESWARA,Astrie Krisnawati,,,332 - Financial economics,Karya Ilmiah - Skripsi (S1) - Reference,Coorporate Finance,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
Pengaruh Kemampuan Dinamis sebagai Pendorong Innovation Ambidexterity terhadap Kinerja UMKM di Provinsi Bali NI MADE APRILIA VIDAYANI,NI MADE APRILIA VIDAYANI,NI MADE APRILIA VIDAYANI,GRISNA ANGGADWITA,"Kata Kunci: UMKM, Kemampuan Dinamis, Innovation Ambidexterity, Kinerja 
UMKM",,338.04 - Entrepreneurship,Karya Ilmiah - Skripsi (S1) - Reference,1 Entrepreneurship,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"PENGARUH LINGKUNGAN KERJA FISIK DAN LINGKUNGAN KERJA NON 
FISIK TERHADAP KINERJA KARYAWAN PADA PT INFRASTRUKTUR 
TELEKOMUNIKASI INDONESIA NADYA NURUL FITRI",NADYA NURUL FITRI,NADYA NURUL FITRI,ARY FERDIAN,,,658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Capital,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
PENGARUH LITERASI KEUANGAN TERHADAP PERILAKU KONSUMTIF IBU RUMAH TANGGA DI KOTA BANDUNG BELLA YOLANDA FEBRIANI KRISNA,BELLA YOLANDA FEBRIANI KRISNA,BELLA YOLANDA FEBRIANI KRISNA,"Astrie Krisnawati,",,,658.15 - Financial Management,Karya Ilmiah - Skripsi (S1) - Reference,Financial Management,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"PENGARUH PENGUNGKAPAN COPORATE SOCIAL RESPONSIBILITY
(CSR) TERHADAP KINERJA KEUANGAN PERUSAHAAN SUBSEKTOR 
INDUSTRI MAKANAN DAN MINUMAN YANG TERDAFTAR DI BEI 
PERIODE 2015-2019 SYAHRI NABILA PULUNGAN",SYAHRI NABILA PULUNGAN,SYAHRI NABILA PULUNGAN,Astrie Krisnawati,,,658.15 - Financial Management,Karya Ilmiah - Skripsi (S1) - Reference,Corporate Social Responsibility,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"PENGARUH PERCEIVED VALUE, PERCEIVED USEFULNESS, DAN KNOWLEDGE ON HALAL LOGISTICS TERHADAP BEHAVIOR TOWARDS HALAL LOGISTICS DENGAN MEDIATING INTENTION TOWARDS HALAL LOGISTICS PADA KOSMETIK HALAL DI INDONESIA. SILVYANA NUR HALIZA",SILVYANA NUR HALIZA,SILVYANA NUR HALIZA,RATIH HENDAYANI,,,658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Supply Chain Management,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
PENGARUH POLITICAL MARKETING MIX TERHADAP KEPERCAYAAN DAN KEPUTUSAN GENERASI MILENIAL DI KABUPATEN BANDUNG DALAM MEMILIH KEPALA DAERAH RISA AUGUSTIN,RISA AUGUSTIN,RISA AUGUSTIN,ACHMAD MANSHUR ALI SUYANTO,"Kata Kunci : Political marketing mix, Kepercayaan Memilih,Keputusan Memilih",,658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Marketing - Management,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomuniksi & Informatika)"
"Prediksi Kelulusan dengan Algoritma Naïve Bayes dan Principal
Component Analysis (PCA) pada Data Time Series WISHNU DWI HERLAMBANG",WISHNU DWI HERLAMBANG,WISHNU DWI HERLAMBANG,,,,C -,Karya Ilmiah - Skripsi (S1) - Reference,Data Mining,2022,Universitas Telkom
Prediksi Kelulusan Secara Temporal dengan Algoritma Naïve Bayes dan K-Nearest Neighbor AHMAD MARZUQI,AHMAD MARZUQI,AHMAD MARZUQI,"Kusuma Ayu Laksitowening, Ibnu Asror",,,006.312 - Data mining,Karya Ilmiah - Skripsi (S1) - Reference,Data Mining And Knowledge Discovery,2022,"Universitas Telkom, S1 Informatika"
ANALISIS PERSEPSI MASYARAKAT TERHADAP KEBIJAKAN PPKM SAAT PANDEMI COVID-19 SERTA DAMPAK PADA PEREKONOMIAN MENGGUNAKAN SENTIMENT ANALYSIS DAN SOCIAL NETWORK ANALYSIS VIERI DIMAS KUSUMA,VIERI DIMAS KUSUMA,VIERI DIMAS KUSUMA,SRI WIDIYANESTI,,,006.312 - Data mining,Karya Ilmiah - Skripsi (S1) - Reference,Data Mining,2022,"Universitas Telkom, S1 Manajemen (manajemen bisnis telekomunikasi informatika)"
ANALISIS ULASAN PADA TWITTER MENGGUNAKAN ANALISIS SENTIMEN dan TOPIC MODELING (STUDI KASUS: INDODAX) DHANI NUSA LISTYAWAN,DHANI NUSA LISTYAWAN,DHANI NUSA LISTYAWAN,SRI WIDIYANESTI,"Kata kunci: Twitter, Analisis Sentimen, Naïve Bayes, Topic Modeling, Kepuasan 
Konsumen",,"658 - General management, General business management, General industrial Management",Karya Ilmiah - Skripsi (S1) - Reference,Management,2022,"Universitas Telkom, S1 Manajemen (manajemen bisnis telekomunikasi informatika)"
Analysis Study of Malware Classification Portable Executable using Hybrid Machine Learning FAUZAN HIKMAH RAMADHAN,FAUZAN HIKMAH RAMADHAN,FAUZAN HIKMAH RAMADHAN,"Vera Suryani, Satria Mandala",,,006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Cyber-physical Systems,2022,"Universitas Telkom, S1 Informatika"
DESAIN DAN IMPLEMENTASI ALAT PENGUKUR TEKANAN DARAH DIGITAL UNTUK PEMANTAUAN HIPERTENSI MENGGUNAKAN AUTENTIKASI E-KTP BERBASIS INTERNET OF THINGS DENGAN MEDIA APLIKASI ANDROID MUHAMMAD KIRANA BAIDURI,MUHAMMAD KIRANA BAIDURI,MUHAMMAD KIRANA BAIDURI,"Doan Perdana, Sussi",,,607.427 - Engineering Design,Karya Ilmiah - Skripsi (S1) - Reference,Telecommunication Engineering,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
"DESIGNING EMPLOYEE PERFORMANCE APPRAISAL USING 360 DEGREES FEEDBACK AND ANALYTICAL HIERARCHY PROCESS (AHP) METHODS AT DP3AP2KB OF LEBAK REGENCY, BANTEN PROVINCE NURUL ALIYA INAYAH",NURUL ALIYA INAYAH,NURUL ALIYA INAYAH,"Budi Sulistyo, Budhi Yogaswara",,,"658.312 5 - Performance Rating(Evaluation), Performance standards, Performance appraisal",Karya Ilmiah - Skripsi (S1) - Reference,"Performance Appraisal, Personnel Management,",2022,"Universitas Telkom, S1 Teknik Industri (International Class)"
DETERMINAN KEBIJAKAN DIVIDEN PADA EMITEN SEKTOR JASA HAEKAL RIZKI SANTOSO,HAEKAL RIZKI SANTOSO,HAEKAL RIZKI SANTOSO,DEWA PUTRA KHRISNA MAHARDIKA,"Kata kunci : kebijakan dividen, firm size, return on asset, asset growth, salesgrowth, free cash flow.",,"658.155 - Management of income and expense, Distribution of profits, Dividend policy, Management of profit and loss, Risk Management",Karya Ilmiah - Skripsi (S1) - Reference,Dividend Policy,2022,"Universitas Telkom, S1 Akuntansi"
INFLUENCE OF BRAND IMAGE & ELECTRONIC WORD OF MOUTH (E-WOM) ON PURCHASING DECISIONS ON SAMSUNG SMARTPHONE BRAND MUHAMMAD RIDHO NOERFAUZI,MUHAMMAD RIDHO NOERFAUZI,MUHAMMAD RIDHO NOERFAUZI,HELNI MUTIARSIH JUMHUR,"Keywords: Brand Image, Electronic Word Of  Mouth, and Purchase Decision.",,"658.827 - Use of brands and trademarks, Business names, Producer and distributor brands",Karya Ilmiah - Skripsi (S1) - Reference,Purchasing,2022,"Universitas Telkom, S1 International Ict Business"
INFLUENCE OF MENU VISUAL APPEAL AND MENU INFORMATIVENESS ON PURCHASE INTENTION THROUGH DESIRE FOR FOOD (STUDY ON PIZZA HUT BANDUNG CONSUMERS) AMALIA SALSABILAH SYAFRULLAH,AMALIA SALSABILAH SYAFRULLAH,AMALIA SALSABILAH SYAFRULLAH,Citra Kusuma Dewi,"Key Words: Menu Visual Appeal, Menu Informativeness, Desire for Food, and Purchase Intention, Pizza Hut Bandung",,658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2022,"Universitas Telkom, S1 Administrasi Bisnis (International class)"
Integration of Design Thinking and Scrum in Development of Retail Marketplace Website IVAN NAUFAL ISLAMI AL-FARIDZQI,IVAN NAUFAL ISLAMI AL-FARIDZQI,IVAN NAUFAL ISLAMI AL-FARIDZQI,"Eko Darwiyanto, Jati Hiliamsyah Husen",,,005.1 - software engineering,Karya Ilmiah - Skripsi (S1) - Reference,Software Engineering,2022,"Universitas Telkom, S1 Informatika"
KLASIFIKASI HOTEL REVIEW MENGGUNAKAN METODE NAÏVE BAYES M FARHAN SANGAJI B,M FARHAN SANGAJI B,M FARHAN SANGAJI B,"Roswan Latuconsina, Rifki Wijaya",Dalam mencarian tempat menginap yang nyaman oleh para wisatawan bisa dilakukan berdasarkan rating yang muncul maupun dari hotel review yang ada pada website atau e-commerce yang ada. Hotel review merupakan kumpulan komentar dari pengguna layanan yang pernah menempati hotel tersebut. Hotel review banyak sekali digunakan bagi para wisatawan untuk mengetahui apakah kondisi hotel yang akan dipesan atau ditempati sesuai dengan yang diinginkan. Dibutuhkan suatu metode untuk mengklasifikasikan komentar positive dan negative yang ada di website maupun situs e-commerce sehingga wisatawan dapat menilai kondisi hotel yang akan di pesan. Dalam tugas akhir ini digunakan metode naïve bayes untuk mengklasifikasikan komentar positive dan negative.,Seluruh 1 koleksi sedang dipinjam,006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Machine Learning,2022,"Universitas Telkom, S1 Teknik Komputer"
Memahami Tabiat Online Gaming Dengan Kursi Pintar Menggunakan Sensor IMU dan Pearson Correlation HAFIZH FAIRUSSUFI,HAFIZH FAIRUSSUFI,HAFIZH FAIRUSSUFI,,,,C -,Karya Ilmiah - Skripsi (S1) - Reference,Internet Of Things,2022,Universitas Telkom
PENGARUH DINDING PENGHALANG PADA DETEKSI TANDA VITAL PERNAPASAN DENGAN THROUGH WALL RADAR FILDHA RIDHIA,FILDHA RIDHIA,FILDHA RIDHIA,"Aloysius Adya Pramudita, Yuyu Wahyu","Kata Kunci: Through-Wall Radar (TWR), Pernapasan, Penghalang, Dinding.",,621.384 8 - Radar,Karya Ilmiah - Skripsi (S1) - Reference,Radar,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
PENGARUH E-SERVICE QUALITY TERHADAP KEPUASAN PENGGUNA E-COMMERCE LAZADA DI KOTA BANDUNG THOMAS NOVENRI HALOMOAN SIMANJUNTAK,THOMAS NOVENRI HALOMOAN SIMANJUNTAK,THOMAS NOVENRI HALOMOAN SIMANJUNTAK,Nuslih Jamiat,,,658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,"Marketing, Service Quality-service Marketing,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
Pengaruh Lingkungan Kerja Terhadap Kinerja Karyawan di Divisi Call Center PT. Infomedia Nusantara FA`IQ IZZA NABILLA,FA`IQ IZZA NABILLA,FA`IQ IZZA NABILLA,Mahir Pradana,"Berdasarkan penelitian Wijaya (2017), terdapat pengaruh antara Lingkungan Kerja terhadap Kinerja Pegawai. Usaha untuk meningkatkan kinerja karyawan, diantaranya dengan memperhatikan lingkungan kerja. Lingkungan kerja merupakan segala sesuatu yang ada disekitar para pekerja yang dapat mempengaruhi dirinya dalam menjalankan tugas-tugas yang dibebankan. Hipotesis dalam penelitian adalah Lingkungan Kerja berpengaruh signifikan terhadap Kinerja Karyawan.",,658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,"Personnel Management, Performance Appraisal,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
Pengaruh Relational Benefit Terahadap Loyalitas Pelanggan Pada Paramount Silver ADIESTY NUR AINI FATIN,ADIESTY NUR AINI FATIN,ADIESTY NUR AINI FATIN,Jurryi Hatamimi,"Kata Kunci : Relational Benefit, Loyalitas, Perhiasan Perak",,338.04 - Entrepreneurship,Karya Ilmiah - Skripsi (S1) - Reference,1 Entrepreneurship,2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
"PENGINDRAAN KOMPRESIF PADA SINYAL
ELEKTROENSEFALOGRAFI DENGAN MENGGUNAKAN TOEPLITZ
RANDOM MATRIX CANTIKA PUSPA KARUNIAPUTRI",CANTIKA PUSPA KARUNIAPUTRI,CANTIKA PUSPA KARUNIAPUTRI,"IDA WAHIDAH, WILLY ANUGRAH CAHYADI","Kata Kunci : Compressive sensing, elektroensefalografi, Fast Fourier Transform, Toeplitz matriks.",,"621.382 2 - Signal processing, Information theory",Karya Ilmiah - Skripsi (S1) - Reference,Signal Processing,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
PERANCANGAN ALAT BANTU AJAR SIMULASI ANTARMUKA MANUSIA MESIN (HUMAN MACHINE INTERFACE) PADA SISTEM PACKING LINE DENGAN METODE WATERFALL ALWY FADLY,ALWY FADLY,ALWY FADLY,"Haris Rachmat, Ayudita Oktafiani",,,006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Simulation - System,2022,"Universitas Telkom, S1 Teknik Industri"
PERANCANGAN DAN IMPLEMENTASI ALAT DETEKSI  KUALITAS AIR LAYAK MANDI BERBASIS INTERNET OF THINGS( IoT) RIVEL FAJRIAN LAPOTULO,RIVEL FAJRIAN LAPOTULO,RIVEL FAJRIAN LAPOTULO,"Randy Erfa Saputra, Setianingsih","Kata Kunci: pH, Suhu, Kekeruhan air, Arduino Mega, Web, Internet of Things, Ubidots.?",,"621.39 - Computer engineering, Electronic digital computers, Central processing units, Computer reliability, General Computer Performance Evaluation",Karya Ilmiah - Skripsi (S1) - Reference,Computer Engineering,2022,"Universitas Telkom, S1 Teknik Komputer"
Perancangan dan Implementasi RTOS (Real Time Operating System) Sebagai Kendali Satelit Nano Dalam Merespon Kondisi Lingkungan Ruang Angkasa AGUS CAHYA ANANDA YOGA PUTRA,AGUS CAHYA ANANDA YOGA PUTRA,AGUS CAHYA ANANDA YOGA PUTRA,"Heroe Wijanto, Edwar",,,384.51 - Satellite communication,Karya Ilmiah - Skripsi (S1) - Reference,Satellite Technology,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
PERANCANGAN SISTEM PENGUKURAN KINERJA PADA PT INOVASI TJARAKA BUANA DENGAN MENGGUNAKAN METODE BALANCED SCORECARD RIZAL SOLIHIN,RIZAL SOLIHIN,RIZAL SOLIHIN,"Christianto Tri Wibisono, Wawan Tripiawan",,,658.7 - Management of Supplies,Karya Ilmiah - Skripsi (S1) - Reference,Human Capital,2022,"Universitas Telkom, S1 Teknik Industri"
PERANCANGAN TUNER GITAR OTOMATIS MEMANFAATKAN ARDUINO DAN MOTOR DC ERDY YUDHISTIRA,ERDY YUDHISTIRA,ERDY YUDHISTIRA,"Faisal Budiman, Fiky Yosef Suratman",,,607.427 - Engineering Design,Karya Ilmiah - Skripsi (S1) - Reference,Skripsi,2022,"Universitas Telkom, S1 Teknik Elektro"
"PROMOSI KESEHATAN REPRODUKSI BAGI PENYANDANG DISABILITAS
(Studi Kasus Proses Komunikasi dalam upaya promosi kesehatan reproduksi di SLB Autis Prananda) PUTRI PRATIWI AMALIA",PUTRI PRATIWI AMALIA,PUTRI PRATIWI AMALIA,Mohamad Syahriar Sugandi,,,"302.2 - communication, content analysis, semiotics",Karya Ilmiah - Skripsi (S1) - Reference,Communication In Medicine,2022,"Universitas Telkom, S1 Ilmu Komunikasi"
Prototype Kapal Pemisah Minyak dan Air Otomatis Berbasis Internet of Things MUHAMMAD ARDILLES,MUHAMMAD ARDILLES,MUHAMMAD ARDILLES,"Faisal Budiman,  Abrar",,,621.31 - Electrical Engineering,Karya Ilmiah - Skripsi (S1) - Reference,Electrical Engineering-materials,2022,"Universitas Telkom, S1 Teknik Elektro"
SIMULASI DAN ANALISIS PERFORMA SISTEM VISIBLE LIGHT COMMUNICATION (VLC) PADA VEHICLE TO VEHICLE (V2V) COMMUNICATION VIA INDIRA KURNIA,VIA INDIRA KURNIA,VIA INDIRA KURNIA,"Kris Sujatmoko, Brian Pamukti",,,"343.099 4 - Telecommunication regulations, telegraph",Karya Ilmiah - Skripsi (S1) - Reference,Telecommunication,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
Simulasi Kontrol Data Jaringan Internet of Things Menggunakan Algoritma Bellman Ford Pada Kontroler Open Network Operating System SHAFIRA SALSHABILA RIZNI JAELANI,SHAFIRA SALSHABILA RIZNI JAELANI,SHAFIRA SALSHABILA RIZNI JAELANI,"Ridha Muldina Negara, Rahmat Yasirandi",,,621.385 1 - Network analysis,Karya Ilmiah - Skripsi (S1) - Reference,Network - Design - & Implementation,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
SISTEM DETEKSI  KANKER KULIT MENGGUNAKAN METODE EKSTRAKSI FITUR TEKSTUR STATISTIK DAN K-NEAREST NEIGHBOR (K-NN) A. BUKHORI MUSLIM,A. BUKHORI MUSLIM,A. BUKHORI MUSLIM,"Nur Ibrahim, R Yunendah Nur Fu’adah",,,004.11 - Digital Computer/Komputer Digital,Karya Ilmiah - Skripsi (S1) - Reference,Digital Image Processing,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
STEGANOGRAFI AUDIO MENGGUNAKAN TEKNIK MULTI BIT SPREAD SPECTRUM (SS) PADA AUDIO STASIONER BERBASISKAN COMPRESSIVE SAMPLING (CS) RADEN ZAKIRI ALFASYAHIMKA,RADEN ZAKIRI ALFASYAHIMKA,RADEN ZAKIRI ALFASYAHIMKA,"Gelar Budiman, Sofia S","Tugas Akhir ini, merancang Steganografi Audio menggunakan teknik Multi Bit Spread Spectrum (SS) pada audio stasioner berbasiskan Compressive Sampling (CS). Multi Bit SS berfungsi untuk mengkodekan satu bit menjadi beberapa bit data lalu menyisipkan bit watermark dibeberapa bit host hasil pengkodean yang sudah dilakukan. Stationary Wavelet Transform (SWT) digunakan untuk mengubah domain waktu ke domain frekuensi. Compressive Sampling (CS) adalah metode Sampling yang sinyal akuisisi dan kompresi dalam prosesnya diambil sample dengan jumlah sedikit dan acak berdasarkan pada transformasi proyeksi yang digunakan. Tahapan yang akan dilakukan, yaitu menyisipkan file citra ke dalam audio host dengan teknik Multi Bit SS, lalu mengubah domain waktu menjadi domain frekuensi dengan SWT, setelah itu menghasilkan file citra yang sudah di sembunyikan (stego-image) yang kemudian diekstraksi kembali menjadi file citra asli oleh receiver.
    Hasil perancangan dengan menggunakan parameter optimal yaitu N bernilai 5, LN bernilai 512, Subband bernilai 4, jbsf bernilai 2 dan rps bernilai 15 dan 30, menunjukan steganografi yang telah dirancang bisa tahan terhadap serangan. Hal tersebut dilakukan dengan cara memberikan serangan pengolahan sinyal. Setelah itu menghasilkan nilai BER yaitu 0, nilai SNR melebihi 20 dB yaitu 31.7855 dB, nilai ODG yaitu -0.55006, kapasitas watermark yang tinggi yaitu 307.6172 dan nilai MOS yaitu 4.533.",Seluruh 1 koleksi sedang dipinjam,"621.38  2 - Signal processing, Information theory",Karya Ilmiah - Skripsi (S1) - Reference,Signal  Processing - System Analysis,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
"THE INFLUENCE OF BRAND IMAGE AND PRODUCT PRICE ON STARBUCKS COFFEE BUYING DECISION
(A Case Study of Starbucks Coffee Buyers (customers) in Bandung City) NAZWA AULIA RAHMAH",NAZWA AULIA RAHMAH,NAZWA AULIA RAHMAH,Mahir Pradana,"Keyword: Brand Image, Price, Buying Decision, Starbucks Coffee",,"658.8 - Marketing, Management of Distribution/Marketing, Manajemen Distribusi",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing, Brand Image,",2022,"Universitas Telkom, S1 Administrasi Bisnis (International class)"
THE INFLUENCE OF SOCIAL MEDIA MARKETING ACTIVITIES ON CUSTOMER RESPONSE THROUGH BRAND EQUITY OF DEAR ME BEAUTY DHIYA NABILAH,DHIYA NABILAH,DHIYA NABILAH,Yulia Nur Hasanah,,,658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2022,"Universitas Telkom, S1 Administrasi Bisnis (International class)"
"ALOKASI SUMBER DAYA RADIO JOINT GREEDY DENGAN
MENGGUNAKAN SKEMA SECTORING PADA KOMUNIKASI D2D
UNDERLAYING PUTU RIYANA PARAMITA",PUTU RIYANA PARAMITA,PUTU RIYANA PARAMITA,"Nachwan Mufti A., Vinsensius Sigit",,,"343.099 4 - Telecommunication regulations, telegraph",Karya Ilmiah - Skripsi (S1) - Reference,Telecommunication,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
ANALISIS AKURASI POSISI OBJEK DI DALAM RUANGAN DENGAN VISIBLE LIGHT COMMUNICATION(VLC) MENGGUNAKAN METODE TDOA NATASIA SEKARNING TIYAS,NATASIA SEKARNING TIYAS,NATASIA SEKARNING TIYAS,"Kris Sujatmoko, Brian Pamukti",,,384.13 - Telecommunication- Economic aspects of production,Karya Ilmiah - Skripsi (S1) - Reference,Telecommunication,2022,"Universitas Telkom, S1 Teknik Telekomunikasi"
ANALISIS DAN PERANCANGAN APLIKASI SISTEM PEMBAYARAN ONLINE DENGAN METODE OBJECT ORIENTED USER EXPERIENCED PENDEKATAN USER-CENTERED DESIGN BERBASIS ANDROID DI PT. IM2 MUHAMMAD REZA IMADUDDIN,MUHAMMAD REZA IMADUDDIN,MUHAMMAD REZA IMADUDDIN,"Nia Ambarsri, Faishal Mufied Al-Anshary",,,005.117 - Object-oriented programming,Karya Ilmiah - Skripsi (S1) - Reference,Android,2022,"Universitas Telkom, S1 Sistem Informasi"
ANALISIS DAN PERANCANGAN ENTERPRISE ARCHITECTURE MENGGUNAKAN TOGAF ADM PADA FUNGSI MARKETING DALAM UKM SHARED SERVICES MOHAMMAD NURDIANSYAH,MOHAMMAD NURDIANSYAH,MOHAMMAD NURDIANSYAH,"Nia Ambarsari, Muharman Lubis",,,"658.403 8 - Information management, Gathering of information by management for use in managerial decision making, Information resources, Knowledge management",Karya Ilmiah - Skripsi (S1) - Reference,"Enterprise-architecture, Information Management,",2022,"Universitas Telkom, S1 Sistem Informasi"
