Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
ANALISIS PENGARUH PENAMBAHAN BAHAN ADITIF KERTAS PADA BRIKET SAMPAH ORGANIK TERHADAP KALOR BRIKET AJPYANTI MEIDINA,AJPYANTI MEIDINA,AJPYANTI MEIDINA,"Suwandi, Nurwulan F.","Sampah merupakan permasalahan utama yang terjadi di lingkungan sekitar, dan paling dominan adalah sampah organik. Untuk mengurangi sampah organik ini, tentunya diperlukan penanganan lebih lanjut, atau membuat sampah organik ini menjadi sesuatu yang bermanfaat, salah satunya yaitu dengan memanfaatkan sampah organik menjadi bahan bakar. Penelitian yang akan dilakukan adalah memanfaatkan sampah organik berupa sampah sayuran sebagai bahan baku pembuatan briket yang didalam prosesnya terdapat variasi komposisi bahan aditif, dan variasi suhu pengeringan awal. Penelitian ini menggunakan bahan aditif berupa kertas koran sebagai bahan tambahan dan tepung tapioka sebagai bahan perekat. Variasi komposisi bahan aditif yang akan dilakukan yaitu 10%, 20%,  30%, dan 40% dari massa briket sampah sayuran. Sebelumnya dilakukan proses pengeringan  bahan baku (sampah sayuran) dengan variasi komposisi suhu pengeringan yaitu 100oC, 125oC, dan 150oC. Penelitian ini menggunakan alat bomb calorimeter dan metode WBT (Water Boiling Test) menggunakan kompor gasifikasi untuk proses pengujian briket sampah organik dan hasil nilai kalor yang terbaik dengan pengujian bomb calorimeter sebesar 3757 kal/gr pada pengeringan awal 100°C penambahan aditif 40%, sedangkan nilai kalor terbaik dengan pengujian metode WBT sebesar 516,88 kal/gr pada pengeringan awal 150°C penambahan aditif 10%.",621.042 - Energy engineering,Karya Ilmiah - Skripsi (S1) - Reference,Energy,2020,Universitas Telkom
Analisis Pengaruh Servant Leadrship Terhadap Employee Performance Dengan Organizational Citizenship Behavior Sebagai Variabel Intervening di PT. Waskita Karya Jakarta NABILA RIZKI AMANDA,NABILA RIZKI AMANDA,NABILA RIZKI AMANDA,Mahendra Fakhri,"Penelitian ini bertujuan untuk mengetahui dan menganalisis pengaruh Servant Leadership terhadap Employee Performance dengan Organizational Citizenship Behavior sebagai variabel intervening di PT. Waskita Karya Jakarta. Berdasarkan hasil pra kuesioner pada 20 orang karyawan di PT. Waskita Karya, gaya kepemimpinan Servant Leadership yang dirasakan oleh karyawan PT. Waskita karya sebesar 47,5% dan tingkatan Organizational Citizenship Behavior di PT. Waskita Karya sebesar 57%. 
Penelitian ini menggunakan metode penelitian kuantitatif deskriptif. Populasi dalam penelitian ini adalah seluruh karyawan PT. Waskita Karya Pusat Jakarta yang terdiri dari 412 orang karyawan. Sampel dalam penelitian ini sebanyak 100 karyawan pria maupun wanita yang ada di PT. Waskita Karya Jakarta. Teknik penentuan jumlah sampel menggunakan rumus Slovin. Sumber data penelitian terdiri dari data primer dan sekunder. Teknik pengumpulan data terdiri dari studi lapangan dan studi pustaka. Analisis data dilakukan dengan analisis deskriptif, uji asumsi klasik, dan analisis jalur.
Hasil penelitian menunjukkan bahwa variabel Servant Leadership (X) berpengaruh signifikan terhadap Employee Performance (Y) sebesar 10,1%, variabel Servant Leadership (X) berpengaruh signifikan terhadap variabel Organizational Citizenship Behavior (Z) sebesar 58,2%, variabel Organizational Citizenship Behavior (Z) berpengaruh signifikan terhadap variabel Employee Performance (Y) sebesar 7,6%, dan variabel Servant Leadership (X) berpengaruh signifikan terhadap variabel Employee Performance (Y) melalui Organizational Citizenship Behavior (Z) sebesar 27,9%.","658 - General management, General business management, General industrial Management",Karya Ilmiah - Skripsi (S1) - Reference,Business Administration,2020,Universitas Telkom
ANALISIS PERBANDINGAN KINERJA KEUANGAN PERBANKAN SYARIAH DENGAN PERBANKAN KONVENSIONAL 2015-2019 ANNASTASYA MEISA PUTRI,ANNASTASYA MEISA PUTRI,ANNASTASYA MEISA PUTRI,ALDILLA IRADIANTY,"Perang dagang Amerika-Cina membawa dampak positif bagi Indonesia diantaranya penurunan suku bunga oleh the fed yang diikuti penurunan suku bunga oleh Bank Indonesia dimana berdampak langsung pada Perbankan Konvensional. Sedangkan Perbankan Syariah menggunakan prinsip bagi hasil sehingga penurunan suku bunga acuan Bank Indonesia tidak berdampak secara langsung terhadap Perbankan Syariah Hal ini merupakan contoh perbedaan Perbankan Konvensional dengan Perbankan Syariah. Fenomena yang terjadi akan berpengaruh terhadap kinerja masing-masing perbankan pada periode 2015-2019. 
Penelitian ini bertujuan untuk  mengetahui kinerja keuangan yang lebih baik antara Perbankan Syariah dan Perbankan Konvensional yang terdaftar di Bursa Efek Indonesia tahun 2015-2019 dengan cara membandingkan kinerja keuangan menggunakan variabel CAR, NPL, ROA, BOPO, LDR, dan DER. Jenis data yang digunakan adalah data sekunder dengan metode penelitian kuantitatif. Teknik analisis data yang digunakan adalah analisis statistik deskriptif, uji normalitas kolmogorov smirnov, dan uji independent sample t-test. 
Hasil penelitian ini adalah secara keseluruhan, kinerja keuangan Perbankan Syariah dan Perbankan Konvensional periode 2015–2019 berada pada kondisi yang sehat sesuai dengan peraturan Bank Indonesia. Hasil uji kinerja keuangan dengan uji independent sample t-test menunjukkan hanya terdapat perbedaan pada rasio DER, sehingga dapat disimpulkan secara keseluruhan tidak terdapat perbedaan yang signifikan antara kinerja keuangan Perbankan Syariah dengan Perbankan Konvensional pada periode 2015-2019. Perbankan Syariah memiliki kinerja keuangan yang lebih baik dibandingkan dengan Perbankan Konvensional dilihat dari variabel CAR, NPL, LDR, dan DER. Sedangkan Perbankan Konvensional memiliki ROA dan BOPO yang lebih baik dibandingkan dengan Perbankan Syariah.","658.15 - Financial management, Insolvency, Bankruptcy, Valuation of businesses, Financial Decision making, Financial planning",Karya Ilmiah - Skripsi (S1) - Reference,Financial Performance-bank,2020,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
Analisis Perbandingan Kinerja Keuangan Perusahaan Sebelum dan Sesudah Akuisisi (Studi pada Industri Tambang Batubara Go Public di Indonesia) SRI ANGGENY MARTA FIONA,SRI ANGGENY MARTA FIONA,SRI ANGGENY MARTA FIONA,Arlin Ferlina Mochamad Trenggana,"Dalam satu dekade terakhir perkembangan harga batubara terus mengalami fluktuasi, sehingga berdampak buruk bagi para pelaku bisnis, diantaranya terganggunya kinerja keuangan dan operasional perusahaan, terjadi PHK besar-besaran, hingga menurunnya harga saham batubara. Melihat dampak buruk yang terjadi, beberapa perusahaan melakukan akuisisi atau pengambil alihan  kepemilikan perusahaan. Tujuan penelitian ini adalah melihat bagaimana perbandingan kinerja keuangan sebelum dan sesudah akuisisi dengan menggunakan Du Pont System, yang mencakup perhitungan Return On Assets (ROA), Return On Equity (ROE), Net Profit Margin (NPM), Total Assets Turn Over (TATO), dan Financial Leverage Multiplier (FLM).
Penelitian dilakukan menggunakan metode deskriptif komparatif dengan pendekatan kuantitatif. Objek penelitian adalah industri tambang batubara go public di Indonesia yang melakukan akuisisi di tahun 2016, dengan populasi 22 perusahaan dan pengambilan sampel berdasarkan kriteria tertentu terdiri 2 perusahaan menggunakan analisis Du Pont System dalam pengolahan data sekunder. 
Berdasarkan analisis yang dilakukan, meski kinerja keuangan sesudah akuisisi secara keseluruhan mengalami peningkatan, merujuk hasil uji paired sampel t-test memperlihatkan tidak terdepat perbedaan signifikan pada kinerja keuangan sebelum dan sesudah akuisisi dilakukan, karena hasil uji test memperlihatkan nilai signifkansi lebih besar dari 0,05 sehingga H0 diterima. 
Kata kunci : Perbandingan kinerja keuangan, ROA, ROE, NPM, TATO, FLM",338.04 - Entrepreneurship,Karya Ilmiah - Skripsi (S1) - Reference,1 Entrepreneurship,2020,Universitas Telkom
ANALISIS PERBANDINGAN STORE ATMOSPHERE TERHADAP LOYALITAS PELANGGAN COFFEE SHOP DI BANDUNG CHRISTIAN BERNARD GUNAWAN,CHRISTIAN BERNARD GUNAWAN,CHRISTIAN BERNARD GUNAWAN,Syahputra,"Penelitian ini dilakukan untuk mengetahui analisis perbandingan store atmosphere terhadap loyalitas pelanggan pada coffee shop kota Bandung serta mengetahui sejauh mana store atmosphere dan loyalitas pelanggan pada coffee shop kota Bandung.
Penelitian ini menggunakan metode Kuantitatif dengan jenis penelitian Deskriptif-Kausalitas. Pengambilan sampel dilakukan dengan metode Non-Probabilty Sampling jenis Insidental Sampling, dengan jumlah responden sebanyak 20 orang di 5 coffee shop atau kedai kopi. Teknik analisis data yang digunakan adalah Analisis Deskriptif ,Analisis Regresi Sederhana dan One Way Anova.
    Berdasarkan hasil penelitian ini, hasil uji secara parsial (uji t) disimpulkan bahwa variabel Store Atmosphere berpengaruh secara signifikan terhadap variabel Loyalitas Pelanggan coffee shop atau kedai kopi di Bandung. Nilai koefisien determinasi, didapat bahwa bahwa store atmosphere memberikan pengaruh sebesar 38,8% terhadap loyalitas pelanggan. Sedangkan sisanya sebesar 61,2% dipengaruhi oleh faktor-faktor lain yang tidak diteliti dalam penelitian ini seperti faktor dalam loyalitas pelanggan misalnya produk, rasa, citra merek, dan lain-lain. Hasil uji One Way Anova  menunjukan bahwa tidak ada perbedaan loyalitas pelanggan coffee shop di Bandung.
Kesimpulan Penelitian ini, variabel Store Atmosphere dan Loyalitas Pelanggan sudah termasuk ke dalam kategori Sangat Baik. Namun, karena tidak ada perbedaan loyalitas pelanggan coffee shop di Bandung diperlukan adanya keunikan yang berbeda dari store atmosphere di 5 coffee shop atau kedai kopi di Bandung agar pelanggan merasakan suasana toko yang berbeda dari yang lainnya . Sehingga menjadi keunikan dari coffee shop atau kedai kopi tersebut.","658.83 - Market research, Market analysis, Market study, Interviewing, use of consultants and research agencies, Techniques of consulting in market research",Karya Ilmiah - Skripsi (S1) - Reference,Market Analysis,2020,Universitas Telkom
Analisis Pola Pergerakan Wisatawan di Bali Berdasarkan Data Geotag Foto pada Situs Flickr RAFI ATHA GANIZA,RAFI ATHA GANIZA,RAFI ATHA GANIZA,HERRY IRAWAN,"Sektor pariwisata merupakan salah satu sektor penyumbang devisa terbesar bagi negara Indonesia. Hal ini dapat dilihat dari data tahun 2018 di mana pariwisata menjadi salah satu sektor andalan karena berhasil menyumbangkan devisa sebesar US$ 20 miliar. Hal tersebut menunjukkan pentingnya peran pariwisata di Indonesia. Bali sebagai provinsi yang mendapatkan sebagian besar pendapatannya dari pariwisata dan menjadi destinasi wisata favorit memiliki peran penting bagi sektor pariwisata di Indonesia terutama dalam mencapai target pemerintah menjadikan pariwisata di Indonesia menjadi yang terbaik di regional. Tujuan dari penelitian ini adalah untuk memberikan wawasan bagi semua stakeholder dalam industri pariwisata terkait karakteristik dan pola pergerakan wisatawan mancanegara di Bali khususnya wilayah metropolitan Sarbagita. Dalam penelitian ini peneliti melakukan identifikasi area of interest (AOI) bagi wisatawan menggunakan DBSCAN pada data berupa geotagged photo yang diunggah pengguna Flickr. Hasil DBSCAN menunjukkan adanya enam AOI yang terletak di Kuta Utara, Ubud, Kuta Selatan, Nusa Dua, Sanur, dan Tanah Lot. Kuta Utara menjadi AOI favorit karena memiliki jumlah kunjungan paling banyak. Penelitian ini juga melakukan identifikasi preferensi waktu kunjungan wisatawan pada setiap AOI, di mana didapatkan bahwa AOI dengan objek wisata berjenis coastal akan mengalami peningkatan jumlah wisatawan pada saat matahari terbenam sedangkan AOI dengan objek wisata rural mengalami penurunan akibat berakhirnya jam operasional pada objek wisata yang berada di AOI tersebut. Terakhir, penelitian ini mengidentifikasi pola pergerakan wisatawan dengan membuat model markov chain untuk memetakan dan memprediksi destinasi wisata yang dikunjungi selanjutnya dari seorang wisatawan, di mana model yang dihasilkan memiliki tingkat akurasi 75,2%. Penelitian selanjutnya dianjurkan untuk menambahkan faktor lain seperti preferensi wisatawan terhadap jenis objek wisata yang ada ke dalam model prediksi untuk meningkatkan akurasi model.",006.312 - Data mining,Karya Ilmiah - Skripsi (S1) - Reference,Data Mining,2020,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
"Analisis Tingkat Adopsi Layanan Perbankan Digital Menggunakan Teori Difusi Inovasi
(Objek Studi: Jenius oleh Bank BTPN di Kota Bandung dan Jakarta) ATHIFAH NADYA AKMALIA",ATHIFAH NADYA AKMALIA,ATHIFAH NADYA AKMALIA,Brady Rikumahu,"Seiring dengan perkembangan teknologi yang terus berkembang, mendorong berbagai industri untuk melakukan transformasi menuju era digital, salah satu diantaranya ialah industri perbankan. Saat ini, industri perbankan di Indonesia telah menghadirkan layanan perbankan digital, salah satunya ialah Jenius oleh Bank BTPN. Jenius merupakan sebuah bentuk inovasi layanan perbankan di Indonesia, namun antusias masyarakat cukup baik terhadap inovasi ini dengan dapat dilihatnya bahwa pengguna Jenius telah mencapai dua juta pengguna aktif pada Desember 2019. Dengan demikian, penelitian ini bertujuan untuk melihat faktor-faktor apa saja yang berpengaruh dalam tingkat adopsi Jenius di Kota Bandung dan Jakarta dengan menggunakan model penelitian Diffusion of Innovation Theory. Penelitian ini menggunakan metode kuantitatif dengan teknik analisis deskriptif serta menggunakan analisis regresi linier berganda sebagai teknik analisis data. Hasil penelitian ini menunjukkan bahwa relative advantage, compatibility, dan observability memiliki pengaruh positif signifikan, kemudian complexity dan perceived risk memiliki pengaruh negatif signifikan terhadap tingkat adopsi layanan perbankan digital Jenius di Kota Bandung dan Jakarta. Sedangkan trialability tidak memiliki pengaruh positif signifikan. Dengan demikian, diharapkan hasil penelitian ini dapat bermanfaat bagi penelitian selanjutnya dan bagi Jenius agar dapat mempertimbangkan hasil penelitian ini untuk mengembangkan dan meningkatkan layanannya, terutama mempertimbangkan perceived risk agar pengguna dapat merasa lebih aman dalam menggunakan Jenius.",600 - Technology (Applied Science),Karya Ilmiah - Skripsi (S1) - Reference,Finance-technological Innovations,2020,Universitas Telkom
ASSESSMENT TINGKAT RISIKO KEAMANAN INFORMASI MENGGUNAKAN FRAMEWORK ISO/IEC 27005:2011 DAN NIST SP 800-30 REVISI 1 PADA INSTANSI PEMERINTAH  X MUH. AHSANUL SAFAAT,MUH. AHSANUL SAFAAT,MUH. AHSANUL SAFAAT,CANDIWAN,"Perkembangan teknologi memegang peran penting dalam mendapatkan informasi terutama dengan adanya internet, akses untuk mendapatkan informasi akan lebih mudah. Informasi merupakan salah satu kebutuhan penting bagi perusahaan untuk mendukung pengambilan keputusan. Diperlukannya pengelolaan sistem informasi yang baik apabila ingin mengelola suatu informasi. Hasil dari pengelolaan informasi bersifat secara rahasia yang akan membutuhkan kontrol perlindungan untuk meminimalisir risiko yang dapat menimbulkan kerugian pada perusahaan. Penelitian ini bertujuan untuk melakukan assessment risiko keamanan informasi pada sistem informasi ZZZ di instansi pemerintah X. Penelitian ini merupakan penelitian kualitatif dengan tujuan deskriptif. Teknik pengolahan data menggunakan kombinasi perhitungan risiko dan matriks dokumen ISO/IEC 27005:2011 dan NIST SP 800-30 Revisi 1 yang didukung dengan teori triangulasi. Hasil dari penelitian ini menunjukkan bahwa terdapat 24 risiko yang perlu dimitigasi sedangkan terdapat 29 risiko yang diterima oleh instansi pemerintah X. Jumlah risiko dengan nilai very low sebanyak tujuh, low sebanyak 40, moderate sebanyak lima. Diidentifikasi sebanyak 25 jenis ancaman pada masing-masing aset yang berhubungan dengan sistem informasi ZZZ, jenis ancaman tersebut berasal dari 19 sumber ancaman yang telah dipertimbangkan. Kontrol yang terdapat pada masing-masing aset berjumlah 22. Dengan begitu dapat disimpulkan bahwa instansi pemerintah X perlu untuk menerapkan manajemen risiko keamanan informasi minimal untuk kalangan internal agar dapat menjaga kerahasiaan, ketersediaan dan integritas (CIA). Data dari penelitian ini dapat dijadikan bahan sebagai penelitian selanjutnya untuk mengetahui tindakan terhadap risiko pada masing-masing aset dengan menggunakan dokumen lain seperti ISO 27002 dan lain sebagainya.","658 - General management, General business management, General industrial Management",Karya Ilmiah - Skripsi (S1) - Reference,Information Security Management,2020,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
Bagaimana IoT Dapat Dimanfaatkan Untuk Melatih Keterampilan Motorik Kasar Melalui Permainan Hopscotch? IRVAN NAUFALI RAHMANTO,IRVAN NAUFALI RAHMANTO,IRVAN NAUFALI RAHMANTO,"Novian Anggis Suwastika, Rahmat Yasirandi","Perkembangan motorik adalah proses belajar yang terjadi pada anak usia 0 bulan sampai dengan 8 tahun untuk terampil menggerakan anggota tubuh. Motorik dapat dikelompokkan dalam dua kelompok yaitu motorik kasar dan motorik halus berdasarkan keterlibatan otot-otot nya. Motorik kasar merupakan motorik yang melibatkan otot besar diseluruh tubuh. Pada usia 4 s/d 6 tahun mayoritas aktivitas motorik kasar anak berkaitan dengan keseimbangan dan koordinasi. Untuk mendukung perkembangan motorik kasar pada anak dapat dicapai dengan menstimulus aktivitas anak dengan bermain. Salah satu permainan yang mendukung kemampuan motorik kasar untuk keseimbangan dan koordinasi adalah permainan hopscotch. Anak-anak pada usia 4 s/d 6 tahun sudah mulai masuk ke jenjang Pendidikan Anak Usia Dini dan Taman Kanak-kanak. Orang tua tidak dapat lagi memberikan stimulus motorik, serta harus menunggu laporan guru untuk mengetahui perkembangannya, yang mana guru pada jam sekolah dapat secara langsung mengamati perkembangan motorik kasar pada anak. Pada penelitian ini diimplementasikan sistem untuk menstimulus perkembangan motorik kasar keseimbangan dan koordinasi pada anak usia 4 s/d 6 tahun dengan permainan hopscotch yang terintegrasi dengan teknologi Internet of Things (IoT). IoT memberikan kemampuan untuk melakukan pembacaan, perekaman, dan evaluasi aktivitas anak serta mempublikasikan hasilnya secara online untuk diakses oleh orang tua. Sistem ini dievaluasi berdasarkan parameter fungsionalitas dan performansi sistem. Dari hasil pengujian didapatkan bahwa fungsionalitas sistem berjalan 100% sesuai dengan fungsi yang ditentukan. Hasil pengujian performasi sistem dari sisi pembacaan sensor berada dibawah 1 detik serta ketepatan penilaian aktivitas pada variasi uji pertama yaitu posisi kati ditengah sebesar 68.75%, lalu variasi uji kedua yaitu posisi kaki dipinggir 81.25% dengan setting delay program dari node ke platform IoT rata-rata 1 detik.",005 - information technology,Karya Ilmiah - Skripsi (S1) - Reference,Informatics,2020,Universitas Telkom
DAMPAK FINANCIAL TSUNAMI TERHADAP TINGKAT KESEHATAN BANK SYARIAH DAN BANK KONVENSIONAL MENGGUNAKAN METODE CAMEL (STUDI KASUS KRISIS EKONOMI TAHUN 2008) VENO RENARDI PUTRA,VENO RENARDI PUTRA,VENO RENARDI PUTRA,Dadan Rahadian,"Perekonomian di Indonesia mengalami banyak perubahan. Terutama pada beberapa tahun belakangan seperti pada tahun 1998 dan pada tahun 2008, di kedua tahun tersebut perekonomian Indonesia mengalami masa masa yang sulit. Krisis ekonomi global yang terjadi pada tahun 2008 sebenarnya diawali dari krisis ekonomi Amerika Serikat yang lalu menyebabkan gelombang krisis keuangan (financial tsunami) ke negara-negara lain di seluruh dunia, termasuk Indonesia. Data yang digunakan dalam penelitian ini adalah data sekunder yaitu laporan keuangan masing masing bank dalam hal ini bank yang digunakan sebagai sampel adalah Bank Mandiri, Bank Syariah Mandiri, Bank Mega dan Bank Mega Syariah data akan didapatkan dari website resmi Bank tersebut dengan periode 2007 sampai dengan 2010. Metode yang digunakan dalam penelitian ini adalah Metode CAMEL. Hasil penelitian menunjukkan bahwa terdapat dampak financial tsunami terhadap tingkat Kesehatan bank konvensional dan bank Syariah. Penulis menyarankan pada peneliti selanjutnya untuk menggunakan metode dan sampel yang berbeda. Bagi perbankan konvensional dan perbankan Syariah diharapkan agar mempertimbangkan prinsip kehati hatian dalam merumuskan strategi dan kebijaksanaan untuk meningkatkan penyediaan kecukupan modal dan menjaga kondisi tingkat Kesehatan agar tetap pada kondisi sehat.",332 - Financial economics,Karya Ilmiah - Skripsi (S1) - Reference,Finance,2020,Universitas Telkom
"Eksplorasi
Konsep-Konsep yang Mempengaruhi Internasionalisasi Ukm Pada Database
Jurnal Scopus Dengan Pendekatan Bibliometrika. SAUVE KORDIA SIREGAR",SAUVE KORDIA SIREGAR,SAUVE KORDIA SIREGAR,GRISNA ANGGADWITA,"Tujuan dari penelitian ini adalah untuk menemukan konsep-konsep yang mempengaruhi internasionalisasi UKM dinilai melalui penulusuran terhadap jurnal-jurnal internasionalisasi UKM dalam publikasi internasional (Scopus) selama 10 tahun terakhir. Metode yang digunakan dalam penelitian ini adalah kuantitaif dan berdasarkan tujuannya adalah deskriptif. Penelusuran dan analisa yang dilakukan dalam penelitian ini tergolong dalam kategori meta analisis. Studi ini mengumpulkan data yang menurut Sugiyono (2018) adalah suatu cara untuk mendapatkan data dan informasi dari buku, arsip, dokumen, penulisan numerik dan gambar yang mampu mendukung tujuan penelitian. Alat analisa yang digunakan adalah perangkat lunak R versi R-3.5.2 dan paket bibliometrix versi 2.1.2. Pada tahap pengolahan data, penelitian ini akan mengukur indikator-indikator bibliografi yang sudah ditetapkan menggunakan perangkat tersebut dengan teknik analisa yang sesuai dengan fungsi-fungsi bibliometrika.Penelitian ini memetakan 121 kata kunci penulis yang dikategorikan dalam 10 subjek sebagai konsep-konsep yang mempengaruhi internasionalisasi UKM selama 1 dekade terakhir: (Mode Masuk (entry mode), modal manusia (human capital), jaringan (networks), pengetahuan (knowledge), kognitif (cognitive), operasi bisnis (business operation), lingkungan (environment), geografi (geography), teknologi (technology) dan dimensi (dimensions)) dengan frekuensi dan variasi kata kunci yang berbeda di dalamnya. Urutan subjek dengan jumlah kemunculan tertinggi adalah dimensi (522), operasi bisnis (371) mode masuk (363), geografi (208), pengetahuan (160), modal manusia (145), lingkungan(124) kognitif (105), jaringan (75) dan teknologi (23). Ditemukan ruang-ruang perkembangan bagi beberapa subjek, yaitu mode masuk, kognitif, jaringan, teknologi dan dimensi. Khususnya, pada penelitian yang berkaitan dengan e-commerce sebagai mode masuk dan saluran penjualan/pemasaran, market orientation dan effectuation sebagai orientasi internasionalisasi dan keragaman aplikasi dari teori jaringan.","658 - General management, General business management, General industrial Management",Karya Ilmiah - Skripsi (S1) - Reference,Small Business-management,2020,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
IDENTIFIKASI PERAN INKUBATOR BISNIS BERDASARKAN PERSPEKTIF INTERNAL HASHFI IZDHAR AMARI,HASHFI IZDHAR AMARI,HASHFI IZDHAR AMARI,ASTRI GHINA,"Rasio perbandingan jumlah wirausaha dan jumlah penduduk di Indonesia masih jauh dari standar rasio perbandingan di negara maju. Dengan jumlah wirausaha Indonesia hanya sebesar 3,1 % standarnya suatu negara maju memiliki jumlah wirausaha sebesar 14%, artinya memang percepatan peningkatan kualitas dan kuantitas wirausahawan perlu dilakukan di Indonesia. Kebijakan pemerintah yang berpihak pada pengembangan budaya kewirausahaan sudah dimulai sejak tahun 1995 seperti diadakannya Inkubator Bisnis yang bertujuan untuk mengembangkan usaha baru yang ada di Indonesia agar dapat menjadi perusahaan besar yang berkelanjutan dan menghasilkan keuntungan.
Tujuan penelitian ini untuk mengidentifikasi peranan dari Inkubator Bisnis dalam menciptakan inovasi berdasarkan perspektif Internal dari Inkubator khususnya Indigo Creative Nation. Identifikasi peranan tersebut dikelompokkan ke dalam 3 variabel. Variabel Pre Incubation meliputi kriteria, tahapan, jumlah pendaftar, target. Variabel Main Incubation meliputi aspek kegiatan utama, kegiatan pendukung, dan fasilitas yang disediakan. Variabel Post Incubation meliputi bukti, program yang tersedia, penggunaan fasilitas, target tenant yang bertahan, dampak. 
Fenomena dalam penelitian ini dieksplorasi dengan metode kualitatif dan studi kasus. Teknik pengambilan data adalah dengan wawancara secara mendalam, dan pengumpulan data sekunder. Narasumber yang terlibat adalah Management Indigo. Narasumber diwawancara mengenai fase Pre-Incubation, Main-Incubation, dan Post-Incubation sebagai dampak dari proses inkubasi yang dapat membantu perkembangan para tenant.
Peranan Indigo dalam fase pre-incubation meliputi  menetapkan kriteria Indigo yaitu melakukan dua pendekatan yaitu dari sisi founder dan produk. Tahapan yang terjadi yaitu startup mendaftar ke Indigo melalui website, on desk selection, dan pitching. Indigo tidak menentukan target secara spesifik berapa yang diinkubasi. Dalam fase main-incubation Indigo memiliki kegiatan utama berupa program pembelajaran, mentoring, coaching, seminar, dan workshop. Kegiatan pendukung seperti program pendanaan dan networking. Fasilitas yang disediakan di Indigo berupa fisik dan non fisik seperti working space, ruang konferensi, kantin, keamanan, perlengkapan kantor, perpustakaan, server, cloud, wifi, dan platform API. Dalam fase post-incubation Indigo memiliki bukti startup telah mengikuti program berupa matriks pencapaian dan berita acara di akhir. Program seminar dan workshop untuk alumni yang ada dengan menjadikan alumni sebagai expert mentor untuk membimbing dan memotivasi startup yang sedang diinkubasi. Indigo masih memberikan akses fasilitas fisik maupun non fisik setelah startup lulus di inkubasi tetapi tidak prioritas. Tidak ada target secara spesifik tetapi diharapkan seluruhnya atau minimal 80% dapat diserap pasar. Dampak yang dirasakan yaitu menambah produk bisnis digital Telkom dan membantu revenue bagi Telkom.
Hasil penelitian ini diharapkan dengan diketahuinya  peranan inkubator bisnis dalam fase pre-incubation, main-incubation dan post incubation dapat menjadi bahan pembelajaran dalam mengembangkan peranan mengelola inkubator bisnis.
Kata Kunci:  Inkubator bisnis, layanan inkubator, pengaruh inkubator, wirausaha terdidik",338.04 - Entrepreneurship,Karya Ilmiah - Skripsi (S1) - Reference,1 Entrepreneurship,2020,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
IMPLEMENTASI PROCESS MINING DENGAN METODE PROCESS DISCOVERY STUDI KASUS PADA APLIKASI INTEGRATED FLEXIBLE LEARNING EXPERIENCE (IFLEX) LUGINA SUCIATI PUTRI,LUGINA SUCIATI PUTRI,LUGINA SUCIATI PUTRI,GADANG RAMANTOKO,"Sumber daya manusia merupakan sumber daya yang paling penting pada organisasi karena manusia berperan aktif terhadap jalannya organisasi dan proses pengambilan keputusan. Salah satu solusi yang dapat digunakan oleh perusahaan untuk menunjang pengembangan sumber daya manusianya adalah dengan menciptakan e-learning platform sebagai media pembelajaran. Telkom menyediakan teknisi yang bertugas sebagai penyaluran jasa bagi para pengguna IndiHome. Sebagai salah satu sumber daya manusia Telkom, teknisi juga perlu mendapatkan perhatian mengenai pengembangan keterampilannya. 
IFLEX meluncurkan MVP versi pertama untuk pengguna yang merupakan Teknisi IndiHome. Namun terdapat beberapa kekurangan pada metode validasi ang dilakukan pada MVP versi pertama sehingga memerlukan alternatif metode validasi yang terukur dan perlu diterapkan sejak awal sebagai persiapan untuk bisa memvalidasi banyak jumlah pengguna di kemudian hari. Maka dari itu process mining diterapkan pada MVP versi kedua sebagai alternatif metode validasi pada proses pre-login/pre-register. Process mining dengan metode process discovery menggunakan aplikasi Celonis Snap mampu menghasilkan model proses yang sebenarnya terjadi dengan memanfaatkan data dari event log aplikasi IFLEX yang tercatat dari 13 Maret 2020 hingga 13 April 2020 pada penerapan hasil sprint 1 yang penggunanya merupakan karyawan Telkom Medan. Model proses tersebut mempermudah analisis proses pada halaman pre-login/pre-register.
Terdapat 563 aktivitas dengan 43 case id pada data dari event log. Setelah disaring, didapatkan 26 case id pada proses pre-login/pre-register. Dari data tersebut didapatkan model proses dengan berbagai visualisasi. Dapat diketahui 5 aktivitas utama (Onboarding 1, Login, input email for login, input password for login dan try login), waktu rata-rata pengguna menyelesaikan proses (92 detik), tiga subproses (perkenalan aplikasi, register dan login) dan waktu dari tiap aktivitas. Temuan tersebut dijadikan dasar agar IFLEX melakukan penelitian lebih lanjut untuk efektifitas dan efisiensi.
Kata Kunci: proses, process mining, process discovery, model proses, aktivitas","658 - General management, General business management, General industrial Management",Karya Ilmiah - Skripsi (S1) - Reference,Business Process,2020,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
